               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  24,             0.13479,             0.12849,                   0,          0.00083333,           0.0026882,          0.00042111,          0.00016844,             0.13464,             0.11948,                   0,            0.078286,            0.002286,            0.002286
                  25,             0.13065,              0.1066,                   0,          0.00083333,           0.0026882,          0.00042111,          0.00016844,             0.13464,             0.11948,                   0,            0.077376,           0.0023762,           0.0023762
                  26,              0.1283,             0.11687,                   0,              0.0025,           0.0080645,           0.0012655,          0.00033814,             0.13381,             0.12344,                   0,            0.076466,           0.0024662,           0.0024662
                  27,             0.12468,             0.11374,                   0,              0.0025,           0.0080645,           0.0012655,          0.00033814,             0.13381,             0.12344,                   0,            0.075556,           0.0025557,           0.0025557
                  28,            0.087967,             0.14482,                   0,              0.0025,           0.0080645,           0.0014038,          0.00039794,             0.13287,             0.12877,                   0,            0.074645,           0.0026448,           0.0026448
                  29,             0.12232,            0.081764,                   0,              0.0025,           0.0080645,           0.0014038,          0.00039794,             0.13287,             0.12877,                   0,            0.073733,           0.0027335,           0.0027335
                  30,             0.12389,             0.13055,                   0,               0.005,            0.016129,           0.0027986,          0.00083679,              0.1322,             0.13302,                   0,            0.072822,           0.0028218,           0.0028218
                  31,              0.1245,            0.087438,                   0,               0.005,            0.016129,           0.0027986,          0.00083679,              0.1322,             0.13302,                   0,             0.07191,           0.0029097,           0.0029097
                  32,             0.12013,              0.1109,                   0,               0.006,            0.024194,           0.0033284,          0.00095232,             0.12878,             0.15599,                   0,            0.070997,           0.0029972,           0.0029972
                  33,             0.12418,             0.10573,                   0,               0.006,            0.024194,           0.0033284,          0.00095232,             0.12878,             0.15599,                   0,            0.070084,           0.0030844,           0.0030844
                  34,             0.12541,             0.10358,                   0,           0.0046667,            0.018817,           0.0025701,          0.00047509,             0.12668,             0.17111,                   0,            0.069171,           0.0031711,           0.0031711
                  35,             0.12365,             0.14298,                   0,           0.0046667,            0.018817,           0.0025701,          0.00047509,             0.12668,             0.17111,                   0,            0.068257,           0.0032574,           0.0032574
                  36,             0.12155,            0.097113,                   0,           0.0026667,            0.010753,           0.0013658,          0.00030624,             0.12849,             0.16385,                   0,            0.067343,           0.0033434,           0.0033434
                  37,             0.11863,             0.10956,                   0,           0.0026667,            0.010753,           0.0013658,          0.00030624,             0.12849,             0.16385,                   0,            0.066429,           0.0034289,           0.0034289
                  38,             0.12652,             0.13968,                   0,               0.004,            0.016129,           0.0020453,          0.00037244,             0.12787,             0.16562,                   0,            0.065514,           0.0035141,           0.0035141
                  39,             0.11975,             0.11775,                   0,               0.004,            0.016129,           0.0020453,          0.00037244,             0.12787,             0.16562,                   0,            0.064599,           0.0035988,           0.0035988
                  40,             0.12373,             0.11135,                   0,               0.004,            0.016129,           0.0020475,          0.00044184,             0.12727,             0.16593,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.12034,             0.10167,                   0,               0.004,            0.016129,           0.0020475,          0.00044184,             0.12727,             0.16593,                   0,            0.062767,           0.0037672,           0.0037672
                  42,             0.12364,             0.11601,                   0,           0.0033333,            0.010753,           0.0016957,          0.00037957,             0.12753,             0.16823,                   0,            0.061851,           0.0038507,           0.0038507
                  43,             0.12745,             0.14906,                   0,           0.0033333,            0.010753,           0.0016957,          0.00037957,             0.12753,             0.16823,                   0,            0.060934,           0.0039339,           0.0039339
                  44,             0.11893,              0.1413,                   0,               0.005,            0.016129,             0.00256,          0.00046762,             0.12724,             0.16974,                   0,            0.060017,           0.0040167,           0.0040167
                  45,             0.12728,             0.15006,                   0,               0.005,            0.016129,             0.00256,          0.00046762,             0.12724,             0.16974,                   0,            0.059099,           0.0040991,           0.0040991
                  46,             0.12548,             0.13226,                   0,           0.0033333,            0.013441,           0.0016948,          0.00047515,             0.12754,             0.15628,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.12296,             0.12592,                   0,           0.0033333,            0.013441,           0.0016948,          0.00047515,             0.12754,             0.15628,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.12136,             0.11961,                   0,           0.0033333,            0.013441,           0.0017788,          0.00047516,             0.12732,             0.15834,                   0,            0.056344,           0.0043438,           0.0043438
                  49,             0.12259,             0.11661,                   0,           0.0033333,            0.013441,           0.0017788,          0.00047516,             0.12732,             0.15834,                   0,            0.055425,           0.0044246,           0.0044246
                  50,              0.1263,             0.13018,                   0,           0.0022222,            0.010753,            0.001132,          0.00028112,             0.12815,             0.15161,                   0,            0.054505,            0.004505,            0.004505
                  51,             0.12972,             0.12682,                   0,           0.0022222,            0.010753,            0.001132,          0.00028112,             0.12815,             0.15161,                   0,            0.053585,            0.004585,            0.004585
                  52,             0.12394,             0.15233,                   0,           0.0022222,            0.010753,            0.001132,          0.00028112,             0.12815,             0.15161,                   0,            0.052665,           0.0046646,           0.0046646
                  53,              0.1265,             0.15786,                   0,           0.0022222,            0.010753,           0.0012086,          0.00024513,             0.12648,             0.16393,                   0,            0.051744,           0.0047438,           0.0047438
                  54,             0.12736,             0.15705,                   0,           0.0022222,            0.010753,           0.0012086,          0.00024513,             0.12648,             0.16393,                   0,            0.050823,           0.0048226,           0.0048226
                  55,             0.12495,             0.13988,                   0,               0.002,           0.0080645,           0.0010961,          0.00022303,             0.12648,             0.16393,                   0,            0.049901,           0.0049011,           0.0049011
                  56,             0.12824,             0.13819,                   0,           0.0027778,            0.013441,           0.0016088,           0.0003105,             0.12597,             0.16826,                   0,            0.048979,           0.0049791,           0.0049791
                  57,             0.12509,             0.12359,                   0,           0.0027778,            0.013441,           0.0016088,           0.0003105,             0.12597,             0.16826,                   0,            0.048057,           0.0050567,           0.0050567
                  58,             0.12856,             0.12084,                   0,           0.0027778,            0.013441,           0.0016088,           0.0003105,             0.12597,             0.16826,                   0,            0.047134,           0.0051339,           0.0051339
                  59,             0.12737,             0.14539,                   0,           0.0014286,           0.0080645,          0.00076695,          7.6695e-05,             0.12969,             0.13977,                   0,            0.046211,           0.0052108,           0.0052108
                  60,             0.12571,             0.14619,                   0,           0.0014286,           0.0080645,          0.00076695,          7.6695e-05,             0.12969,             0.13977,                   0,            0.045287,           0.0052872,           0.0052872
                  61,             0.12262,             0.15897,                   0,           0.0014286,           0.0080645,          0.00076695,          7.6695e-05,             0.12969,             0.13977,                   0,            0.044363,           0.0053632,           0.0053632
                  62,             0.11723,             0.10365,                   0,           0.0061111,             0.02957,           0.0032549,          0.00066092,             0.13166,             0.12734,                   0,            0.043439,           0.0054389,           0.0054389
                  63,             0.12335,             0.12623,                   0,           0.0061111,             0.02957,           0.0032549,          0.00066092,             0.13166,             0.12734,                   0,            0.042514,           0.0055141,           0.0055141
                  64,             0.12285,             0.12757,                   0,           0.0061111,             0.02957,           0.0032549,          0.00066092,             0.13166,             0.12734,                   0,            0.041589,            0.005589,            0.005589
                  65,             0.11558,             0.11593,                   0,           0.0073333,             0.02957,            0.003825,          0.00072057,             0.13243,             0.12549,                   0,            0.040663,           0.0056635,           0.0056635
                  66,             0.13174,             0.15607,                   0,           0.0073333,             0.02957,            0.003825,          0.00072057,             0.13243,             0.12549,                   0,            0.039738,           0.0057375,           0.0057375
                  67,             0.12235,             0.14917,                   0,           0.0073333,             0.02957,            0.003825,          0.00072057,             0.13243,             0.12549,                   0,            0.038811,           0.0058112,           0.0058112
                  68,             0.11028,            0.089452,                   0,               0.008,            0.032258,            0.004345,           0.0011716,             0.13198,             0.12487,                   0,            0.037884,           0.0058844,           0.0058844
                  69,             0.12685,             0.16563,                   0,               0.008,            0.032258,            0.004345,           0.0011716,             0.13198,             0.12487,                   0,            0.036957,           0.0059573,           0.0059573
                  70,             0.12114,              0.1445,                   0,               0.008,            0.032258,            0.004345,           0.0011716,             0.13198,             0.12487,                   0,             0.03603,           0.0060298,           0.0060298
                  71,             0.12264,             0.14608,                   0,           0.0072222,            0.034946,           0.0038765,          0.00087534,             0.12999,             0.13265,                   0,            0.035102,           0.0061019,           0.0061019
                  72,             0.12157,             0.14983,                   0,           0.0072222,            0.034946,           0.0038765,          0.00087534,             0.12999,             0.13265,                   0,            0.034174,           0.0061736,           0.0061736
                  73,             0.11715,             0.14353,                   0,           0.0072222,            0.034946,           0.0038765,          0.00087534,             0.12999,             0.13265,                   0,            0.033245,           0.0062449,           0.0062449
                  74,             0.12703,             0.14361,                   0,           0.0046667,            0.018817,           0.0024017,          0.00075263,             0.13118,             0.12793,                   0,            0.032316,           0.0063158,           0.0063158
                  75,             0.11418,             0.13261,                   0,           0.0046667,            0.018817,           0.0024017,          0.00075263,             0.13118,             0.12793,                   0,            0.031386,           0.0063862,           0.0063862
                  76,             0.12476,             0.14853,                   0,           0.0046667,            0.018817,           0.0024017,          0.00075263,             0.13118,             0.12793,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.12027,             0.13611,                   0,           0.0088889,            0.043011,           0.0048483,           0.0012543,             0.12894,             0.13678,                   0,            0.029526,           0.0065261,           0.0065261
                  78,             0.11723,             0.12899,                   0,           0.0088889,            0.043011,           0.0048483,           0.0012543,             0.12894,             0.13678,                   0,            0.028595,           0.0065954,           0.0065954
                  79,             0.11656,             0.12532,                   0,           0.0088889,            0.043011,           0.0048483,           0.0012543,             0.12894,             0.13678,                   0,            0.027664,           0.0066643,           0.0066643
                  80,             0.11944,              0.1388,                   0,               0.008,            0.032258,           0.0042232,          0.00086906,             0.12739,             0.14758,                   0,            0.026733,           0.0067328,           0.0067328
                  81,             0.11724,             0.14328,                   0,               0.008,            0.032258,           0.0042232,          0.00086906,             0.12739,             0.14758,                   0,            0.025801,           0.0068009,           0.0068009
                  82,             0.11569,             0.11222,                   0,               0.008,            0.032258,           0.0042232,          0.00086906,             0.12739,             0.14758,                   0,            0.024869,           0.0068686,           0.0068686
                  83,             0.11706,             0.10703,                   0,            0.013333,            0.053763,           0.0078071,           0.0014839,             0.12551,             0.16055,                   0,            0.023936,            0.006936,            0.006936
                  84,             0.12589,             0.15868,                   0,            0.013333,            0.053763,           0.0078071,           0.0014839,             0.12551,             0.16055,                   0,            0.023003,           0.0070029,           0.0070029
                  85,              0.1088,             0.10415,                   0,            0.013333,            0.053763,           0.0078071,           0.0014839,             0.12551,             0.16055,                   0,            0.022069,           0.0070694,           0.0070694
                  86,             0.12625,             0.12245,                   0,            0.013333,            0.053763,           0.0078071,           0.0014839,             0.12551,             0.16055,                   0,            0.021136,           0.0071356,           0.0071356
                  87,             0.11762,             0.14059,                   0,               0.018,            0.072581,           0.0098424,           0.0026066,             0.12336,             0.17303,                   0,            0.020201,           0.0072013,           0.0072013
                  88,             0.12006,             0.12147,                   0,               0.018,            0.072581,           0.0098424,           0.0026066,             0.12336,             0.17303,                   0,            0.019267,           0.0072667,           0.0072667
                  89,             0.11696,              0.1473,                   0,               0.018,            0.072581,           0.0098424,           0.0026066,             0.12336,             0.17303,                   0,            0.018332,           0.0073316,           0.0073316
                  90,             0.12184,             0.14501,                   0,               0.018,            0.072581,           0.0098424,           0.0026066,             0.12336,             0.17303,                   0,            0.017396,           0.0073962,           0.0073962
                  91,             0.12463,             0.17429,                   0,            0.033333,             0.13441,            0.019042,           0.0050431,              0.1196,             0.18802,                   0,             0.01646,           0.0074604,           0.0074604
                  92,             0.11585,             0.12675,                   0,            0.033333,             0.13441,            0.019042,           0.0050431,              0.1196,             0.18802,                   0,            0.015524,           0.0075241,           0.0075241
                  93,             0.12436,             0.16066,                   0,            0.033333,             0.13441,            0.019042,           0.0050431,              0.1196,             0.18802,                   0,            0.014587,           0.0075875,           0.0075875
                  94,            0.083458,             0.16598,                   0,            0.034444,             0.16667,            0.020545,           0.0055058,              0.1196,             0.18802,                   0,             0.01365,           0.0076505,           0.0076505
                  95,              0.1156,             0.10725,                   0,            0.034667,             0.13978,            0.019911,            0.006269,              0.1188,             0.18487,                   0,            0.012713,           0.0077131,           0.0077131
                  96,             0.11541,             0.12226,                   0,            0.034667,             0.13978,            0.019911,            0.006269,              0.1188,             0.18487,                   0,            0.011775,           0.0077752,           0.0077752
                  97,             0.12808,             0.16116,                   0,            0.034667,             0.13978,            0.019911,            0.006269,              0.1188,             0.18487,                   0,            0.010837,            0.007837,            0.007837
                  98,             0.11752,             0.11614,                   0,            0.034667,             0.13978,            0.019911,            0.006269,              0.1188,             0.18487,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,             0.11656,             0.14715,                   0,            0.064876,             0.12366,            0.034405,            0.010346,             0.11811,             0.17826,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,             0.11172,             0.11263,                   0,            0.064876,             0.12366,            0.034405,            0.010346,             0.11811,             0.17826,                   0,             0.00802,             0.00802,             0.00802
                 101,             0.10748,             0.10006,                   0,            0.064876,             0.12366,            0.034405,            0.010346,             0.11811,             0.17826,                   0,             0.00802,             0.00802,             0.00802
                 102,             0.12443,             0.13451,                   0,            0.064876,             0.12366,            0.034405,            0.010346,             0.11811,             0.17826,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,             0.10923,             0.11416,                   0,            0.070632,             0.16935,            0.039883,            0.012973,             0.11603,             0.18719,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,             0.11189,             0.11926,                   0,            0.070632,             0.16935,            0.039883,            0.012973,             0.11603,             0.18719,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,            0.082895,             0.18425,                   0,            0.070632,             0.16935,            0.039883,            0.012973,             0.11603,             0.18719,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,             0.11337,             0.12506,                   0,            0.070632,             0.16935,            0.039883,            0.012973,             0.11603,             0.18719,                   0,            0.007921,            0.007921,            0.007921
                 107,             0.11169,             0.11994,                   0,             0.10304,             0.20161,            0.065056,            0.016063,             0.12163,             0.16164,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,             0.12083,             0.12839,                   0,             0.10304,             0.20161,            0.065056,            0.016063,             0.12163,             0.16164,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,             0.11021,              0.1471,                   0,             0.10304,             0.20161,            0.065056,            0.016063,             0.12163,             0.16164,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,             0.11241,             0.10734,                   0,             0.10304,             0.20161,            0.065056,            0.016063,             0.12163,             0.16164,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,             0.11869,             0.15536,                   0,              0.1242,             0.18011,            0.065044,            0.015282,              0.1201,             0.16873,                   0,            0.007822,            0.007822,            0.007822
                 112,             0.10967,             0.11853,                   0,              0.1242,             0.18011,            0.065044,            0.015282,              0.1201,             0.16873,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,             0.10296,             0.10116,                   0,              0.1242,             0.18011,            0.065044,            0.015282,              0.1201,             0.16873,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,             0.10629,             0.12187,                   0,              0.1242,             0.18011,            0.065044,            0.015282,              0.1201,             0.16873,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,             0.10919,             0.10742,                   0,             0.12062,              0.2043,             0.06749,            0.014682,             0.12127,             0.16548,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,              0.1241,             0.15567,                   0,             0.12062,              0.2043,             0.06749,            0.014682,             0.12127,             0.16548,                   0,            0.007723,            0.007723,            0.007723
                 117,             0.10735,             0.10506,                   0,             0.12062,              0.2043,             0.06749,            0.014682,             0.12127,             0.16548,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,             0.11118,             0.14501,                   0,             0.12062,              0.2043,             0.06749,            0.014682,             0.12127,             0.16548,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,             0.12179,             0.15506,                   0,             0.14884,             0.18011,            0.084018,            0.019758,             0.11485,             0.19029,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,             0.11138,             0.12359,                   0,             0.14884,             0.18011,            0.084018,            0.019758,             0.11485,             0.19029,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.082965,             0.17241,                   0,             0.14884,             0.18011,            0.084018,            0.019758,             0.11485,             0.19029,                   0,            0.007624,            0.007624,            0.007624
                 122,              0.1103,             0.13259,                   0,             0.14884,             0.18011,            0.084018,            0.019758,             0.11485,             0.19029,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,             0.10668,             0.12503,                   0,             0.12663,             0.20463,            0.078011,            0.017265,             0.11715,                0.18,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.083189,             0.15378,                   0,             0.12663,             0.20463,            0.078011,            0.017265,             0.11715,                0.18,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,             0.12096,             0.13351,                   0,             0.12663,             0.20463,            0.078011,            0.017265,             0.11715,                0.18,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,             0.11169,              0.1377,                   0,             0.12663,             0.20463,            0.078011,            0.017265,             0.11715,                0.18,                   0,            0.007525,            0.007525,            0.007525
                 127,             0.11964,             0.14669,                   0,             0.13402,                0.25,            0.089879,            0.019652,             0.11526,              0.1868,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,             0.10201,            0.096004,                   0,             0.13402,                0.25,            0.089879,            0.019652,             0.11526,              0.1868,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,             0.11499,              0.1206,                   0,             0.13402,                0.25,            0.089879,            0.019652,             0.11526,              0.1868,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,             0.11974,             0.16225,                   0,             0.13402,                0.25,            0.089879,            0.019652,             0.11526,              0.1868,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,             0.11107,              0.1473,                   0,             0.17841,             0.25269,             0.13363,            0.027111,             0.11228,              0.1951,                   0,            0.007426,            0.007426,            0.007426
                 132,             0.11964,             0.14472,                   0,             0.17841,             0.25269,             0.13363,            0.027111,             0.11228,              0.1951,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,             0.11686,             0.15112,                   0,             0.17841,             0.25269,             0.13363,            0.027111,             0.11228,              0.1951,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,             0.10582,             0.12554,                   0,             0.17841,             0.25269,             0.13363,            0.027111,             0.11228,              0.1951,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,             0.11029,             0.13282,                   0,             0.18842,                0.25,             0.14244,            0.030965,             0.11137,             0.19762,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,             0.10426,             0.10699,                   0,             0.18842,                0.25,             0.14244,            0.030965,             0.11137,             0.19762,                   0,            0.007327,            0.007327,            0.007327
                 137,             0.11107,             0.12008,                   0,             0.18842,                0.25,             0.14244,            0.030965,             0.11137,             0.19762,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,             0.10745,             0.12528,                   0,             0.18842,                0.25,             0.14244,            0.030965,             0.11137,             0.19762,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,             0.11806,             0.15277,                   0,             0.17461,             0.27688,             0.12639,            0.025162,              0.1135,             0.18897,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,             0.10395,             0.13671,                   0,             0.17461,             0.27688,             0.12639,            0.025162,              0.1135,             0.18897,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,             0.10847,             0.13493,                   0,             0.17461,             0.27688,             0.12639,            0.025162,              0.1135,             0.18897,                   0,            0.007228,            0.007228,            0.007228
                 142,             0.10529,             0.11773,                   0,             0.17461,             0.27688,             0.12639,            0.025162,              0.1135,             0.18897,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.099269,             0.10968,                   0,             0.17544,                0.25,             0.10714,             0.02155,             0.11499,             0.18447,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,             0.10727,             0.15258,                   0,             0.17544,                0.25,             0.10714,             0.02155,             0.11499,             0.18447,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,             0.10707,              0.1269,                   0,             0.17544,                0.25,             0.10714,             0.02155,             0.11499,             0.18447,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,             0.11215,             0.14599,                   0,             0.17544,                0.25,             0.10714,             0.02155,             0.11499,             0.18447,                   0,            0.007129,            0.007129,            0.007129
                 147,             0.11035,             0.15471,                   0,             0.18513,             0.27726,             0.14011,            0.033701,             0.11166,             0.19359,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,             0.11319,             0.13505,                   0,             0.18513,             0.27726,             0.14011,            0.033701,             0.11166,             0.19359,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.077863,              0.1703,                   0,               0.175,             0.29032,             0.12662,            0.029893,             0.11166,             0.19359,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,             0.10817,             0.13333,                   0,             0.18513,             0.27726,             0.14011,            0.033701,             0.11166,             0.19359,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,              0.1046,             0.13269,                   0,             0.16657,             0.19355,            0.098266,            0.021235,             0.11296,             0.19679,                   0,             0.00703,             0.00703,             0.00703
                 152,             0.10606,             0.13186,                   0,             0.16657,             0.19355,            0.098266,            0.021235,             0.11296,             0.19679,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,              0.1037,             0.11361,                   0,             0.16657,             0.19355,            0.098266,            0.021235,             0.11296,             0.19679,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,             0.10683,             0.13614,                   0,             0.16657,             0.19355,            0.098266,            0.021235,             0.11296,             0.19679,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,              0.1125,             0.13589,                   0,            0.062442,             0.25269,            0.052524,            0.016229,             0.11862,             0.18418,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,             0.11446,             0.16988,                   0,            0.062442,             0.25269,            0.052524,            0.016229,             0.11862,             0.18418,                   0,            0.006931,            0.006931,            0.006931
                 157,             0.10373,             0.13166,                   0,            0.062442,             0.25269,            0.052524,            0.016229,             0.11862,             0.18418,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,             0.10759,             0.12776,                   0,            0.062442,             0.25269,            0.052524,            0.016229,             0.11862,             0.18418,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,             0.11358,             0.16777,                   0,            0.044815,             0.32527,            0.037561,            0.010512,             0.11823,             0.20568,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,             0.10663,             0.13204,                   0,            0.044815,             0.32527,            0.037561,            0.010512,             0.11823,             0.20568,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,             0.10581,             0.15363,                   0,            0.044815,             0.32527,            0.037561,            0.010512,             0.11823,             0.20568,                   0,            0.006832,            0.006832,            0.006832
                 162,             0.10693,             0.18656,                   0,            0.044815,             0.32527,            0.037561,            0.010512,             0.11823,             0.20568,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,             0.09807,             0.12756,                   0,            0.048889,             0.35484,            0.043569,            0.011862,             0.11436,             0.22658,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,             0.11255,             0.16764,                   0,            0.049167,              0.3172,            0.041919,            0.011514,             0.11436,             0.22658,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,             0.10255,             0.14865,                   0,            0.048889,             0.35484,            0.043569,            0.011862,             0.11436,             0.22658,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,             0.11109,             0.14819,                   0,            0.048889,             0.35484,            0.043569,            0.011862,             0.11436,             0.22658,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.097437,             0.12434,                   0,            0.043333,             0.31452,            0.043449,            0.010502,             0.11428,             0.22969,                   0,           0.0067132,           0.0067132,           0.0067132
