               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  19,             0.12801,             0.14304,                   0,               0.015,            0.048387,           0.0091999,           0.0017489,             0.12581,             0.17299,                   0,            0.082829,           0.0018285,           0.0018285
                  20,              0.1322,             0.14205,                   0,              0.0175,            0.056452,            0.010145,           0.0022247,              0.1257,              0.1719,                   0,            0.081921,           0.0019208,           0.0019208
                  21,             0.12832,             0.14319,                   0,              0.0175,            0.056452,            0.010145,           0.0022247,              0.1257,              0.1719,                   0,            0.081013,           0.0020127,           0.0020127
                  22,             0.12687,             0.16374,                   0,            0.019167,            0.061828,            0.010824,           0.0020969,             0.12574,             0.16976,                   0,            0.080104,           0.0021042,           0.0021042
                  23,             0.12579,             0.14426,                   0,            0.019167,            0.061828,            0.010824,           0.0020969,             0.12574,             0.16976,                   0,            0.079195,           0.0021953,           0.0021953
                  24,             0.12602,             0.12628,                   0,            0.016667,            0.053763,           0.0094078,           0.0022863,             0.12631,             0.16527,                   0,            0.078286,            0.002286,            0.002286
                  25,             0.12599,             0.16012,                   0,            0.016667,            0.053763,           0.0094078,           0.0022863,             0.12631,             0.16527,                   0,            0.077376,           0.0023762,           0.0023762
                  26,             0.12927,              0.1666,                   0,            0.014167,            0.045699,           0.0084839,           0.0022907,             0.12682,             0.16096,                   0,            0.076466,           0.0024662,           0.0024662
                  27,             0.12322,             0.13781,                   0,            0.014167,            0.045699,           0.0084839,           0.0022907,             0.12682,             0.16096,                   0,            0.075556,           0.0025557,           0.0025557
                  28,             0.12938,              0.1785,                   0,            0.016667,            0.053763,           0.0097141,           0.0022811,             0.12682,             0.16055,                   0,            0.074645,           0.0026448,           0.0026448
                  29,             0.12687,             0.16337,                   0,            0.016667,            0.053763,           0.0097141,           0.0022811,             0.12682,             0.16055,                   0,            0.073733,           0.0027335,           0.0027335
                  30,              0.1226,             0.14166,                   0,            0.020833,            0.067204,            0.012222,           0.0026296,             0.12744,             0.15634,                   0,            0.072822,           0.0028218,           0.0028218
                  31,             0.12384,              0.1584,                   0,            0.020833,            0.067204,            0.012222,           0.0026296,             0.12744,             0.15634,                   0,             0.07191,           0.0029097,           0.0029097
                  32,             0.12463,             0.12939,                   0,            0.021667,            0.069892,            0.012247,           0.0026374,             0.12763,             0.15449,                   0,            0.070997,           0.0029972,           0.0029972
                  33,             0.12751,             0.16975,                   0,            0.021667,            0.069892,            0.012247,           0.0026374,             0.12763,             0.15449,                   0,            0.070084,           0.0030844,           0.0030844
                  34,             0.12719,              0.1363,                   0,              0.0275,             0.08871,            0.015605,           0.0035822,             0.12725,             0.15742,                   0,            0.069171,           0.0031711,           0.0031711
                  35,             0.11982,             0.13054,                   0,              0.0275,             0.08871,            0.015605,           0.0035822,             0.12725,             0.15742,                   0,            0.068257,           0.0032574,           0.0032574
                  36,             0.11672,            0.096086,                   0,               0.018,            0.072581,            0.010135,           0.0022656,             0.12677,             0.16123,                   0,            0.067343,           0.0033434,           0.0033434
                  37,             0.12315,              0.1599,                   0,               0.018,            0.072581,            0.010135,           0.0022656,             0.12677,             0.16123,                   0,            0.066429,           0.0034289,           0.0034289
                  38,              0.1241,               0.143,                   0,               0.012,            0.048387,           0.0064154,           0.0014269,             0.12711,             0.16193,                   0,            0.065514,           0.0035141,           0.0035141
                  39,              0.1226,             0.13522,                   0,               0.012,            0.048387,           0.0064154,           0.0014269,             0.12711,             0.16193,                   0,            0.064599,           0.0035988,           0.0035988
                  40,             0.11979,             0.15433,                   0,            0.012667,            0.051075,             0.00667,           0.0013512,             0.12689,             0.16446,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.12333,             0.17705,                   0,            0.012667,            0.051075,             0.00667,           0.0013512,             0.12689,             0.16446,                   0,            0.062767,           0.0037672,           0.0037672
                  42,             0.11792,             0.12145,                   0,            0.010667,            0.043011,           0.0055931,          0.00086865,             0.12625,             0.16738,                   0,            0.061851,           0.0038507,           0.0038507
                  43,             0.12742,             0.18498,                   0,            0.010667,            0.043011,           0.0055931,          0.00086865,             0.12625,             0.16738,                   0,            0.060934,           0.0039339,           0.0039339
                  44,             0.12614,             0.15146,                   0,           0.0086667,            0.034946,           0.0045453,           0.0007658,             0.12568,             0.16876,                   0,            0.060017,           0.0040167,           0.0040167
                  45,              0.1252,             0.16597,                   0,           0.0086667,            0.034946,           0.0045453,           0.0007658,             0.12568,             0.16876,                   0,            0.059099,           0.0040991,           0.0040991
                  46,              0.1208,             0.15245,                   0,           0.0099382,            0.026882,           0.0053976,           0.0012735,             0.12533,              0.1682,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.12388,             0.15155,                   0,           0.0099382,            0.026882,           0.0053976,           0.0012735,             0.12533,              0.1682,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.11797,             0.14506,                   0,            0.011333,            0.045699,           0.0060686,           0.0014093,             0.12554,             0.16693,                   0,            0.056344,           0.0043438,           0.0043438
                  49,             0.11813,             0.15338,                   0,            0.011333,            0.045699,           0.0060686,           0.0014093,             0.12554,             0.16693,                   0,            0.055425,           0.0044246,           0.0044246
                  50,             0.12065,             0.15165,                   0,               0.012,            0.048387,           0.0064308,           0.0014751,             0.12406,             0.16757,                   0,            0.054505,            0.004505,            0.004505
                  51,             0.12058,             0.17587,                   0,               0.012,            0.048387,           0.0064308,           0.0014751,             0.12406,             0.16757,                   0,            0.053585,            0.004585,            0.004585
                  52,             0.12219,             0.18035,                   0,               0.012,            0.048387,           0.0064308,           0.0014751,             0.12406,             0.16757,                   0,            0.052665,           0.0046646,           0.0046646
                  53,              0.1202,             0.16406,                   0,            0.015333,            0.061828,           0.0082922,           0.0014779,             0.12234,              0.1728,                   0,            0.051744,           0.0047438,           0.0047438
                  54,             0.12218,             0.16244,                   0,            0.015333,            0.061828,           0.0082922,           0.0014779,             0.12234,              0.1728,                   0,            0.050823,           0.0048226,           0.0048226
                  55,             0.12516,             0.18375,                   0,            0.015333,            0.061828,           0.0082922,           0.0014779,             0.12234,              0.1728,                   0,            0.049901,           0.0049011,           0.0049011
                  56,             0.12477,             0.13896,                   0,              0.0133,            0.043011,           0.0076245,           0.0018689,             0.12126,             0.17362,                   0,            0.048979,           0.0049791,           0.0049791
                  57,             0.12395,             0.16474,                   0,              0.0133,            0.043011,           0.0076245,           0.0018689,             0.12126,             0.17362,                   0,            0.048057,           0.0050567,           0.0050567
                  58,               0.122,             0.16049,                   0,              0.0133,            0.043011,           0.0076245,           0.0018689,             0.12126,             0.17362,                   0,            0.047134,           0.0051339,           0.0051339
                  59,             0.12799,             0.19296,                   0,            0.017333,            0.069892,           0.0095666,           0.0024761,             0.12063,             0.17488,                   0,            0.046211,           0.0052108,           0.0052108
                  60,             0.12064,             0.18405,                   0,            0.017333,            0.069892,           0.0095666,           0.0024761,             0.12063,             0.17488,                   0,            0.045287,           0.0052872,           0.0052872
                  61,             0.11614,             0.14589,                   0,            0.017333,            0.069892,           0.0095666,           0.0024761,             0.12063,             0.17488,                   0,            0.044363,           0.0053632,           0.0053632
                  62,             0.11138,             0.12766,                   0,               0.014,            0.056452,           0.0073976,           0.0018456,             0.12105,              0.1776,                   0,            0.043439,           0.0054389,           0.0054389
                  63,             0.12601,             0.17289,                   0,               0.014,            0.056452,           0.0073976,           0.0018456,             0.12105,              0.1776,                   0,            0.042514,           0.0055141,           0.0055141
                  64,             0.11913,             0.16159,                   0,               0.014,            0.056452,           0.0073976,           0.0018456,             0.12105,              0.1776,                   0,            0.041589,            0.005589,            0.005589
                  65,             0.12573,             0.17598,                   0,            0.016667,            0.067204,           0.0089027,           0.0021746,             0.12047,             0.17793,                   0,            0.040663,           0.0056635,           0.0056635
                  66,             0.12267,             0.17177,                   0,            0.016667,            0.067204,           0.0089027,           0.0021746,             0.12047,             0.17793,                   0,            0.039738,           0.0057375,           0.0057375
                  67,             0.11097,             0.12858,                   0,            0.016667,            0.067204,           0.0089027,           0.0021746,             0.12047,             0.17793,                   0,            0.038811,           0.0058112,           0.0058112
                  68,             0.12131,             0.14434,                   0,               0.028,              0.1129,            0.015825,           0.0040351,             0.11854,             0.18084,                   0,            0.037884,           0.0058844,           0.0058844
                  69,             0.11648,             0.13651,                   0,               0.028,              0.1129,            0.015825,           0.0040351,             0.11854,             0.18084,                   0,            0.036957,           0.0059573,           0.0059573
                  70,             0.11963,             0.18281,                   0,               0.028,              0.1129,            0.015825,           0.0040351,             0.11854,             0.18084,                   0,             0.03603,           0.0060298,           0.0060298
                  71,             0.11614,             0.17932,                   0,               0.056,             0.22581,            0.035991,            0.011406,             0.11626,             0.18445,                   0,            0.035102,           0.0061019,           0.0061019
                  72,             0.12132,             0.15992,                   0,               0.056,             0.22581,            0.035991,            0.011406,             0.11626,             0.18445,                   0,            0.034174,           0.0061736,           0.0061736
                  73,              0.1083,             0.12819,                   0,               0.056,             0.22581,            0.035991,            0.011406,             0.11626,             0.18445,                   0,            0.033245,           0.0062449,           0.0062449
                  74,             0.11557,             0.17111,                   0,             0.12314,             0.16935,            0.063704,             0.02058,             0.11451,             0.18816,                   0,            0.032316,           0.0063158,           0.0063158
                  75,             0.10921,             0.15843,                   0,             0.12314,             0.16935,            0.063704,             0.02058,             0.11451,             0.18816,                   0,            0.031386,           0.0063862,           0.0063862
                  76,             0.11597,             0.17505,                   0,             0.12314,             0.16935,            0.063704,             0.02058,             0.11451,             0.18816,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.11419,             0.15081,                   0,             0.10809,             0.14785,            0.062731,            0.021406,             0.11352,              0.1945,                   0,            0.029526,           0.0065261,           0.0065261
                  78,             0.11693,             0.16031,                   0,             0.10809,             0.14785,            0.062731,            0.021406,             0.11352,              0.1945,                   0,            0.028595,           0.0065954,           0.0065954
                  79,              0.1135,             0.13539,                   0,             0.10809,             0.14785,            0.062731,            0.021406,             0.11352,              0.1945,                   0,            0.027664,           0.0066643,           0.0066643
                  80,             0.11801,             0.18299,                   0,             0.16185,             0.15591,            0.078832,            0.026152,             0.11253,             0.19581,                   0,            0.026733,           0.0067328,           0.0067328
                  81,             0.11058,             0.15885,                   0,             0.16185,             0.15591,            0.078832,            0.026152,             0.11253,             0.19581,                   0,            0.025801,           0.0068009,           0.0068009
                  82,             0.11647,             0.15184,                   0,             0.16185,             0.15591,            0.078832,            0.026152,             0.11253,             0.19581,                   0,            0.024869,           0.0068686,           0.0068686
                  83,             0.11269,             0.14698,                   0,             0.13751,             0.15591,            0.074666,            0.023777,             0.11182,              0.1966,                   0,            0.023936,            0.006936,            0.006936
                  84,             0.10991,              0.1505,                   0,             0.13751,             0.15591,            0.074666,            0.023777,             0.11182,              0.1966,                   0,            0.023003,           0.0070029,           0.0070029
                  85,              0.1149,             0.15207,                   0,             0.13751,             0.15591,            0.074666,            0.023777,             0.11182,              0.1966,                   0,            0.022069,           0.0070694,           0.0070694
                  86,             0.11115,             0.15658,                   0,             0.13751,             0.15591,            0.074666,            0.023777,             0.11182,              0.1966,                   0,            0.021136,           0.0071356,           0.0071356
                  87,             0.11086,             0.17554,                   0,             0.19459,             0.27419,             0.11955,            0.036407,             0.11021,             0.19339,                   0,            0.020201,           0.0072013,           0.0072013
                  88,             0.10921,             0.15992,                   0,             0.19459,             0.27419,             0.11955,            0.036407,             0.11021,             0.19339,                   0,            0.019267,           0.0072667,           0.0072667
                  89,             0.11591,             0.15904,                   0,             0.19459,             0.27419,             0.11955,            0.036407,             0.11021,             0.19339,                   0,            0.018332,           0.0073316,           0.0073316
                  90,             0.11372,             0.17475,                   0,             0.19459,             0.27419,             0.11955,            0.036407,             0.11021,             0.19339,                   0,            0.017396,           0.0073962,           0.0073962
                  91,             0.11806,             0.17899,                   0,             0.20555,             0.25538,             0.13096,            0.040647,               0.109,             0.19676,                   0,             0.01646,           0.0074604,           0.0074604
                  92,             0.10772,             0.15583,                   0,             0.20555,             0.25538,             0.13096,            0.040647,               0.109,             0.19676,                   0,            0.015524,           0.0075241,           0.0075241
                  93,             0.11283,             0.18161,                   0,             0.20555,             0.25538,             0.13096,            0.040647,               0.109,             0.19676,                   0,            0.014587,           0.0075875,           0.0075875
                  94,             0.11554,             0.16794,                   0,             0.20555,             0.25538,             0.13096,            0.040647,               0.109,             0.19676,                   0,             0.01365,           0.0076505,           0.0076505
                  95,             0.11241,             0.16881,                   0,             0.15365,              0.2043,            0.094358,             0.03052,             0.10914,             0.19812,                   0,            0.012713,           0.0077131,           0.0077131
                  96,             0.12397,             0.19896,                   0,             0.15365,              0.2043,            0.094358,             0.03052,             0.10914,             0.19812,                   0,            0.011775,           0.0077752,           0.0077752
                  97,             0.11031,             0.12986,                   0,             0.15365,              0.2043,            0.094358,             0.03052,             0.10914,             0.19812,                   0,            0.010837,            0.007837,            0.007837
                  98,             0.10701,              0.1417,                   0,             0.15365,              0.2043,            0.094358,             0.03052,             0.10914,             0.19812,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,             0.10819,             0.15576,                   0,             0.13695,             0.29839,            0.099447,            0.026679,             0.11008,             0.20289,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,             0.11158,             0.17843,                   0,             0.13695,             0.29839,            0.099447,            0.026679,             0.11008,             0.20289,                   0,             0.00802,             0.00802,             0.00802
                 101,            0.099095,             0.11799,                   0,             0.13695,             0.29839,            0.099447,            0.026679,             0.11008,             0.20289,                   0,             0.00802,             0.00802,             0.00802
                 102,             0.10271,             0.12662,                   0,             0.13695,             0.29839,            0.099447,            0.026679,             0.11008,             0.20289,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,             0.10822,             0.14894,                   0,             0.12598,             0.30645,            0.095921,            0.024987,             0.10966,             0.20125,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,             0.10426,             0.14747,                   0,             0.12598,             0.30645,            0.095921,            0.024987,             0.10966,             0.20125,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,             0.11533,             0.18482,                   0,             0.12598,             0.30645,            0.095921,            0.024987,             0.10966,             0.20125,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,             0.10586,             0.18642,                   0,             0.12598,             0.30645,            0.095921,            0.024987,             0.10966,             0.20125,                   0,            0.007921,            0.007921,            0.007921
                 107,             0.10121,             0.15105,                   0,            0.098247,             0.26613,            0.069971,            0.016606,             0.10865,             0.19728,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,             0.10717,             0.16815,                   0,            0.098247,             0.26613,            0.069971,            0.016606,             0.10865,             0.19728,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,             0.10432,              0.1487,                   0,            0.098247,             0.26613,            0.069971,            0.016606,             0.10865,             0.19728,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,             0.11036,             0.18951,                   0,            0.098247,             0.26613,            0.069971,            0.016606,             0.10865,             0.19728,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.098242,             0.15723,                   0,            0.074761,             0.33871,            0.059301,            0.014816,             0.10531,             0.19986,                   0,            0.007822,            0.007822,            0.007822
                 112,             0.10236,             0.14151,                   0,            0.074761,             0.33871,            0.059301,            0.014816,             0.10531,             0.19986,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,              0.0988,              0.1627,                   0,            0.074761,             0.33871,            0.059301,            0.014816,             0.10531,             0.19986,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,             0.10221,             0.16632,                   0,            0.074761,             0.33871,            0.059301,            0.014816,             0.10531,             0.19986,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,             0.10022,             0.15848,                   0,            0.075499,             0.31183,            0.058708,            0.012631,              0.1031,             0.20009,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,             0.10291,             0.16577,                   0,            0.075499,             0.31183,            0.058708,            0.012631,              0.1031,             0.20009,                   0,            0.007723,            0.007723,            0.007723
                 117,               0.113,             0.19625,                   0,            0.075499,             0.31183,            0.058708,            0.012631,              0.1031,             0.20009,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,             0.10419,             0.16384,                   0,            0.075499,             0.31183,            0.058708,            0.012631,              0.1031,             0.20009,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,             0.10131,             0.16632,                   0,            0.073189,             0.32796,            0.058487,            0.012317,             0.10194,             0.20208,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,             0.10155,             0.13182,                   0,            0.070672,             0.36828,            0.060183,            0.012727,             0.10194,             0.20208,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.080413,             0.21724,                   0,            0.073189,             0.32796,            0.058487,            0.012317,             0.10194,             0.20208,                   0,            0.007624,            0.007624,            0.007624
                 122,             0.10666,             0.14692,                   0,            0.073189,             0.32796,            0.058487,            0.012317,             0.10194,             0.20208,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,             0.10689,             0.18014,                   0,            0.080256,             0.33871,            0.058385,             0.01183,             0.10257,             0.20327,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,              0.1083,             0.16755,                   0,            0.080256,             0.33871,            0.058385,             0.01183,             0.10257,             0.20327,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,             0.10081,             0.14332,                   0,            0.080256,             0.33871,            0.058385,             0.01183,             0.10257,             0.20327,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,             0.11086,             0.19937,                   0,            0.080256,             0.33871,            0.058385,             0.01183,             0.10257,             0.20327,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.093719,             0.11214,                   0,            0.073997,             0.33065,             0.05476,            0.010883,             0.10053,             0.20809,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,             0.10569,             0.22367,                   0,            0.073997,             0.33065,             0.05476,            0.010883,             0.10053,             0.20809,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.094289,             0.15729,                   0,            0.073997,             0.33065,             0.05476,            0.010883,             0.10053,             0.20809,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,             0.10953,             0.21568,                   0,            0.073997,             0.33065,             0.05476,            0.010883,             0.10053,             0.20809,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,             0.10881,             0.17916,                   0,            0.093367,             0.31183,            0.068254,            0.014125,            0.098229,             0.21331,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.099367,             0.16242,                   0,            0.093367,             0.31183,            0.068254,            0.014125,            0.098229,             0.21331,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.089428,             0.16288,                   0,            0.093367,             0.31183,            0.068254,            0.014125,            0.098229,             0.21331,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.097358,             0.16016,                   0,            0.093367,             0.31183,            0.068254,            0.014125,            0.098229,             0.21331,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.099797,             0.18654,                   0,            0.093396,             0.32796,            0.068124,            0.014234,            0.097639,              0.2202,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.094158,             0.16567,                   0,            0.093396,             0.32796,            0.068124,            0.014234,            0.097639,              0.2202,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.095517,             0.14662,                   0,            0.093396,             0.32796,            0.068124,            0.014234,            0.097639,              0.2202,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,             0.10448,             0.20651,                   0,            0.093396,             0.32796,            0.068124,            0.014234,            0.097639,              0.2202,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,             0.10446,             0.18684,                   0,            0.098927,             0.30376,            0.071383,            0.016004,             0.09596,             0.22341,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.098544,             0.18982,                   0,            0.098927,             0.30376,            0.071383,            0.016004,             0.09596,             0.22341,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.094399,             0.17621,                   0,            0.098927,             0.30376,            0.071383,            0.016004,             0.09596,             0.22341,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.094258,             0.16799,                   0,            0.098927,             0.30376,            0.071383,            0.016004,             0.09596,             0.22341,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,             0.10103,             0.18573,                   0,              0.1228,             0.28226,             0.09288,            0.021225,             0.09477,             0.22769,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.099669,             0.21021,                   0,              0.1228,             0.28226,             0.09288,            0.021225,             0.09477,             0.22769,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.092981,             0.17715,                   0,             0.12203,             0.30376,            0.094518,            0.021556,             0.09477,             0.22769,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.098729,             0.17737,                   0,              0.1228,             0.28226,             0.09288,            0.021225,             0.09477,             0.22769,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.097379,             0.20975,                   0,             0.12627,             0.29032,            0.099974,              0.0225,            0.095346,             0.23299,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.096839,             0.21143,                   0,             0.12627,             0.29032,            0.099974,              0.0225,            0.095346,             0.23299,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.090374,             0.15673,                   0,             0.12627,             0.29032,            0.099974,              0.0225,            0.095346,             0.23299,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.095497,             0.18321,                   0,             0.12627,             0.29032,            0.099974,              0.0225,            0.095346,             0.23299,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.094926,             0.18336,                   0,             0.14721,             0.27957,             0.11373,            0.026957,            0.094222,             0.22675,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.099743,             0.18893,                   0,             0.14721,             0.27957,             0.11373,            0.026957,            0.094222,             0.22675,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.095318,             0.18235,                   0,             0.14721,             0.27957,             0.11373,            0.026957,            0.094222,             0.22675,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.095117,             0.20727,                   0,             0.14721,             0.27957,             0.11373,            0.026957,            0.094222,             0.22675,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.093784,             0.21175,                   0,             0.17159,             0.33602,             0.13752,            0.034524,            0.093052,             0.22596,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.090623,              0.1828,                   0,             0.17159,             0.33602,             0.13752,            0.034524,            0.093052,             0.22596,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.090741,             0.18801,                   0,             0.17159,             0.33602,             0.13752,            0.034524,            0.093052,             0.22596,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.087399,              0.1764,                   0,             0.17159,             0.33602,             0.13752,            0.034524,            0.093052,             0.22596,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.087997,             0.18411,                   0,             0.20991,             0.35215,             0.17846,            0.042021,            0.090269,             0.22903,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.093502,             0.22337,                   0,             0.20991,             0.35215,             0.17846,            0.042021,            0.090269,             0.22903,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.084106,             0.15526,                   0,             0.20991,             0.35215,             0.17846,            0.042021,            0.090269,             0.22903,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.099899,             0.23379,                   0,             0.20991,             0.35215,             0.17846,            0.042021,            0.090269,             0.22903,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,            0.093281,             0.20064,                   0,             0.26152,             0.36828,             0.22615,            0.051375,            0.087014,             0.23163,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.090276,              0.2079,                   0,             0.26152,             0.36828,             0.22615,            0.051375,            0.087014,             0.23163,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.088678,             0.17913,                   0,             0.26152,             0.36828,             0.22615,            0.051375,            0.087014,             0.23163,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.091613,             0.18018,                   0,             0.26152,             0.36828,             0.22615,            0.051375,            0.087014,             0.23163,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.096383,             0.19963,                   0,             0.28561,             0.47043,             0.28436,            0.072538,            0.084743,             0.22574,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.086531,              0.1718,                   0,             0.28561,             0.47043,             0.28436,            0.072538,            0.084743,             0.22574,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.092244,             0.20039,                   0,             0.28561,             0.47043,             0.28436,            0.072538,            0.084743,             0.22574,                   0,           0.0066736,           0.0066736,           0.0066736
