               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  23,             0.12619,             0.14872,                   0,                   0,                   0,                   0,                   0,             0.13713,            0.094365,                   0,            0.079195,           0.0021953,           0.0021953
                  24,             0.12552,             0.13866,                   0,                   0,                   0,                   0,                   0,             0.13644,            0.096186,                   0,            0.078286,            0.002286,            0.002286
                  25,             0.12586,             0.15506,                   0,                   0,                   0,                   0,                   0,             0.13644,            0.096186,                   0,            0.077376,           0.0023762,           0.0023762
                  26,             0.12091,             0.12843,                   0,                   0,                   0,                   0,                   0,             0.13589,            0.097897,                   0,            0.076466,           0.0024662,           0.0024662
                  27,             0.12546,             0.14822,                   0,                   0,                   0,                   0,                   0,             0.13589,            0.097897,                   0,            0.075556,           0.0025557,           0.0025557
                  28,             0.12319,             0.13906,                   0,          0.00083333,           0.0026882,          0.00042145,          4.2145e-05,              0.1352,             0.10079,                   0,            0.074645,           0.0026448,           0.0026448
                  29,             0.12287,             0.15184,                   0,          0.00083333,           0.0026882,          0.00042145,          4.2145e-05,              0.1352,             0.10079,                   0,            0.073733,           0.0027335,           0.0027335
                  30,               0.127,             0.17201,                   0,          0.00083333,           0.0026882,          0.00042287,          4.2287e-05,             0.13393,             0.10776,                   0,            0.072822,           0.0028218,           0.0028218
                  31,              0.1257,             0.14045,                   0,          0.00083333,           0.0026882,          0.00042287,          4.2287e-05,             0.13393,             0.10776,                   0,             0.07191,           0.0029097,           0.0029097
                  32,             0.11971,             0.12548,                   0,          0.00083333,           0.0026882,           0.0004209,           4.209e-05,             0.13384,             0.10812,                   0,            0.070997,           0.0029972,           0.0029972
                  33,             0.11886,             0.12232,                   0,          0.00083333,           0.0026882,           0.0004209,           4.209e-05,             0.13384,             0.10812,                   0,            0.070084,           0.0030844,           0.0030844
                  34,             0.12232,             0.14143,                   0,              0.0025,           0.0080645,           0.0012654,          0.00012654,             0.13373,             0.10863,                   0,            0.069171,           0.0031711,           0.0031711
                  35,             0.12422,             0.15074,                   0,              0.0025,           0.0080645,           0.0012654,          0.00012654,             0.13373,             0.10863,                   0,            0.068257,           0.0032574,           0.0032574
                  36,             0.12305,             0.13511,                   0,              0.0025,           0.0080645,           0.0012705,          0.00016957,             0.13365,             0.10949,                   0,            0.067343,           0.0033434,           0.0033434
                  37,             0.12391,             0.15465,                   0,              0.0025,           0.0080645,           0.0012705,          0.00016957,             0.13365,             0.10949,                   0,            0.066429,           0.0034289,           0.0034289
                  38,             0.12588,             0.17203,                   0,          0.00083333,           0.0026882,          0.00042421,          8.4841e-05,             0.13318,             0.11188,                   0,            0.065514,           0.0035141,           0.0035141
                  39,              0.1223,             0.14433,                   0,          0.00083333,           0.0026882,          0.00042421,          8.4841e-05,             0.13318,             0.11188,                   0,            0.064599,           0.0035988,           0.0035988
                  40,             0.12151,             0.14517,                   0,           0.0016667,           0.0053763,          0.00084661,          0.00012759,             0.13091,             0.12466,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.12408,             0.15365,                   0,           0.0016667,           0.0053763,          0.00084661,          0.00012759,             0.13091,             0.12466,                   0,            0.062767,           0.0037672,           0.0037672
                  42,             0.11676,             0.12704,                   0,           0.0033333,            0.010753,           0.0017087,          0.00025444,              0.1302,             0.12834,                   0,            0.061851,           0.0038507,           0.0038507
                  43,             0.12445,             0.16864,                   0,           0.0033333,            0.010753,           0.0017087,          0.00025444,              0.1302,             0.12834,                   0,            0.060934,           0.0039339,           0.0039339
                  44,             0.12034,             0.13758,                   0,           0.0046667,            0.018817,           0.0023956,          0.00041058,             0.12865,             0.13693,                   0,            0.060017,           0.0040167,           0.0040167
                  45,             0.12367,             0.14604,                   0,           0.0046667,            0.018817,           0.0023956,          0.00041058,             0.12865,             0.13693,                   0,            0.059099,           0.0040991,           0.0040991
                  46,             0.12167,              0.1643,                   0,            0.010556,            0.051075,           0.0057783,           0.0011084,             0.12587,             0.15454,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.12174,             0.16142,                   0,            0.010556,            0.051075,           0.0057783,           0.0011084,             0.12587,             0.15454,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.12006,             0.15343,                   0,            0.011905,            0.067204,           0.0070607,           0.0012349,             0.12327,             0.16847,                   0,            0.056344,           0.0043438,           0.0043438
                  49,             0.11808,             0.14398,                   0,            0.011905,            0.067204,           0.0070607,           0.0012349,             0.12327,             0.16847,                   0,            0.055425,           0.0044246,           0.0044246
                  50,             0.12097,             0.16241,                   0,            0.016667,             0.10753,            0.010336,           0.0019571,             0.12145,             0.17778,                   0,            0.054505,            0.004505,            0.004505
                  51,             0.11173,             0.15808,                   0,            0.016667,             0.10753,            0.010336,           0.0019571,             0.12145,             0.17778,                   0,            0.053585,            0.004585,            0.004585
                  52,             0.11774,             0.15192,                   0,            0.016667,             0.10753,            0.010336,           0.0019571,             0.12145,             0.17778,                   0,            0.052665,           0.0046646,           0.0046646
                  53,             0.12141,             0.15343,                   0,            0.023333,              0.1129,            0.013646,           0.0022614,             0.12143,             0.17401,                   0,            0.051744,           0.0047438,           0.0047438
                  54,             0.11694,             0.14297,                   0,            0.023333,              0.1129,            0.013646,           0.0022614,             0.12143,             0.17401,                   0,            0.050823,           0.0048226,           0.0048226
                  55,             0.11372,             0.13984,                   0,            0.023333,              0.1129,            0.013646,           0.0022614,             0.12143,             0.17401,                   0,            0.049901,           0.0049011,           0.0049011
                  56,             0.11902,             0.16594,                   0,            0.041905,             0.23656,            0.030593,           0.0081696,             0.11498,             0.19757,                   0,            0.048979,           0.0049791,           0.0049791
                  57,             0.11706,             0.15128,                   0,            0.041905,             0.23656,            0.030593,           0.0081696,             0.11498,             0.19757,                   0,            0.048057,           0.0050567,           0.0050567
                  58,             0.11972,             0.13397,                   0,            0.041905,             0.23656,            0.030593,           0.0081696,             0.11498,             0.19757,                   0,            0.047134,           0.0051339,           0.0051339
                  59,             0.12284,             0.16756,                   0,            0.080407,             0.13868,            0.044592,            0.012114,             0.11351,             0.20108,                   0,            0.046211,           0.0052108,           0.0052108
                  60,             0.12337,             0.17147,                   0,            0.080407,             0.13868,            0.044592,            0.012114,             0.11351,             0.20108,                   0,            0.045287,           0.0052872,           0.0052872
                  61,             0.11624,             0.16597,                   0,            0.080407,             0.13868,            0.044592,            0.012114,             0.11351,             0.20108,                   0,            0.044363,           0.0053632,           0.0053632
                  62,             0.11558,             0.15572,                   0,             0.10793,             0.13978,            0.054696,            0.016438,             0.11225,             0.20297,                   0,            0.043439,           0.0054389,           0.0054389
                  63,             0.12235,             0.16493,                   0,             0.10793,             0.13978,            0.054696,            0.016438,             0.11225,             0.20297,                   0,            0.042514,           0.0055141,           0.0055141
                  64,             0.12095,             0.18163,                   0,             0.10793,             0.13978,            0.054696,            0.016438,             0.11225,             0.20297,                   0,            0.041589,            0.005589,            0.005589
                  65,              0.1177,              0.1651,                   0,              0.1301,              0.2043,            0.079206,             0.02397,             0.11099,             0.20309,                   0,            0.040663,           0.0056635,           0.0056635
                  66,              0.1082,             0.12903,                   0,              0.1301,              0.2043,            0.079206,             0.02397,             0.11099,             0.20309,                   0,            0.039738,           0.0057375,           0.0057375
                  67,              0.1147,             0.14395,                   0,              0.1301,              0.2043,            0.079206,             0.02397,             0.11099,             0.20309,                   0,            0.038811,           0.0058112,           0.0058112
                  68,             0.11099,             0.15317,                   0,              0.1481,             0.22043,             0.10478,            0.031808,             0.11046,             0.20332,                   0,            0.037884,           0.0058844,           0.0058844
                  69,             0.11437,             0.17698,                   0,              0.1481,             0.22043,             0.10478,            0.031808,             0.11046,             0.20332,                   0,            0.036957,           0.0059573,           0.0059573
                  70,             0.11176,             0.16256,                   0,              0.1481,             0.22043,             0.10478,            0.031808,             0.11046,             0.20332,                   0,             0.03603,           0.0060298,           0.0060298
                  71,             0.11602,             0.15812,                   0,             0.15701,             0.24194,              0.1104,            0.032515,             0.11018,             0.20068,                   0,            0.035102,           0.0061019,           0.0061019
                  72,             0.10677,             0.16043,                   0,             0.15701,             0.24194,              0.1104,            0.032515,             0.11018,             0.20068,                   0,            0.034174,           0.0061736,           0.0061736
                  73,             0.11097,             0.15776,                   0,             0.15701,             0.24194,              0.1104,            0.032515,             0.11018,             0.20068,                   0,            0.033245,           0.0062449,           0.0062449
                  74,             0.11185,             0.16034,                   0,             0.12188,             0.18548,            0.072495,            0.022459,             0.10994,             0.20016,                   0,            0.032316,           0.0063158,           0.0063158
                  75,             0.10719,             0.16169,                   0,             0.12188,             0.18548,            0.072495,            0.022459,             0.10994,             0.20016,                   0,            0.031386,           0.0063862,           0.0063862
                  76,             0.10889,             0.15134,                   0,             0.12188,             0.18548,            0.072495,            0.022459,             0.10994,             0.20016,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.10616,             0.13618,                   0,             0.10611,             0.20699,            0.070507,             0.02057,              0.1085,             0.19854,                   0,            0.029526,           0.0065261,           0.0065261
                  78,             0.11066,             0.15333,                   0,             0.10611,             0.20699,            0.070507,             0.02057,              0.1085,             0.19854,                   0,            0.028595,           0.0065954,           0.0065954
                  79,             0.11031,             0.15374,                   0,             0.10611,             0.20699,            0.070507,             0.02057,              0.1085,             0.19854,                   0,            0.027664,           0.0066643,           0.0066643
                  80,             0.10988,             0.17069,                   0,            0.091308,             0.21237,            0.058894,            0.018065,             0.10739,             0.20323,                   0,            0.026733,           0.0067328,           0.0067328
                  81,             0.10245,             0.15839,                   0,            0.091308,             0.21237,            0.058894,            0.018065,             0.10739,             0.20323,                   0,            0.025801,           0.0068009,           0.0068009
                  82,             0.10825,             0.15164,                   0,            0.091308,             0.21237,            0.058894,            0.018065,             0.10739,             0.20323,                   0,            0.024869,           0.0068686,           0.0068686
                  83,             0.10512,             0.14477,                   0,            0.089495,             0.28226,            0.066399,            0.018953,             0.10536,             0.20664,                   0,            0.023936,            0.006936,            0.006936
                  84,             0.10277,             0.15385,                   0,            0.089495,             0.28226,            0.066399,            0.018953,             0.10536,             0.20664,                   0,            0.023003,           0.0070029,           0.0070029
                  85,             0.10144,             0.16708,                   0,            0.089495,             0.28226,            0.066399,            0.018953,             0.10536,             0.20664,                   0,            0.022069,           0.0070694,           0.0070694
                  86,             0.11026,             0.17501,                   0,            0.089495,             0.28226,            0.066399,            0.018953,             0.10536,             0.20664,                   0,            0.021136,           0.0071356,           0.0071356
                  87,             0.10655,             0.17559,                   0,            0.087464,             0.37634,            0.072597,            0.020682,             0.10373,             0.21003,                   0,            0.020201,           0.0072013,           0.0072013
                  88,             0.11033,             0.19443,                   0,            0.087464,             0.37634,            0.072597,            0.020682,             0.10373,             0.21003,                   0,            0.019267,           0.0072667,           0.0072667
                  89,             0.11304,             0.19061,                   0,            0.087464,             0.37634,            0.072597,            0.020682,             0.10373,             0.21003,                   0,            0.018332,           0.0073316,           0.0073316
                  90,              0.1009,             0.16463,                   0,            0.087464,             0.37634,            0.072597,            0.020682,             0.10373,             0.21003,                   0,            0.017396,           0.0073962,           0.0073962
                  91,             0.10427,             0.15634,                   0,             0.10846,             0.25269,            0.078681,            0.022396,             0.10109,              0.2175,                   0,             0.01646,           0.0074604,           0.0074604
                  92,             0.10498,              0.1816,                   0,             0.10846,             0.25269,            0.078681,            0.022396,             0.10109,              0.2175,                   0,            0.015524,           0.0075241,           0.0075241
                  93,             0.10139,             0.15358,                   0,             0.10846,             0.25269,            0.078681,            0.022396,             0.10109,              0.2175,                   0,            0.014587,           0.0075875,           0.0075875
                  94,            0.098769,             0.15479,                   0,             0.10846,             0.25269,            0.078681,            0.022396,             0.10109,              0.2175,                   0,             0.01365,           0.0076505,           0.0076505
                  95,             0.10001,             0.15527,                   0,            0.087417,             0.37366,            0.070732,            0.020141,             0.10006,             0.22197,                   0,            0.012713,           0.0077131,           0.0077131
                  96,             0.10288,              0.1832,                   0,            0.087417,             0.37366,            0.070732,            0.020141,             0.10006,             0.22197,                   0,            0.011775,           0.0077752,           0.0077752
                  97,             0.10506,             0.17173,                   0,            0.087417,             0.37366,            0.070732,            0.020141,             0.10006,             0.22197,                   0,            0.010837,            0.007837,            0.007837
                  98,            0.096581,              0.1311,                   0,            0.087417,             0.37366,            0.070732,            0.020141,             0.10006,             0.22197,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,            0.099558,             0.13769,                   0,             0.09586,              0.2957,              0.0783,            0.019604,            0.098565,             0.22339,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,            0.097203,             0.15363,                   0,             0.09586,              0.2957,              0.0783,            0.019604,            0.098565,             0.22339,                   0,             0.00802,             0.00802,             0.00802
                 101,            0.098583,             0.17376,                   0,             0.09586,              0.2957,              0.0783,            0.019604,            0.098565,             0.22339,                   0,             0.00802,             0.00802,             0.00802
                 102,             0.10289,             0.18719,                   0,             0.09586,              0.2957,              0.0783,            0.019604,            0.098565,             0.22339,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,             0.10118,             0.18183,                   0,             0.10542,             0.36022,            0.088544,            0.021671,            0.097169,             0.22694,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,             0.10261,             0.19043,                   0,             0.10542,             0.36022,            0.088544,            0.021671,            0.097169,             0.22694,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,            0.092551,             0.16961,                   0,             0.10542,             0.36022,            0.088544,            0.021671,            0.097169,             0.22694,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.091208,             0.14372,                   0,             0.10542,             0.36022,            0.088544,            0.021671,            0.097169,             0.22694,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.096385,             0.16023,                   0,             0.11519,             0.33871,            0.099384,            0.024304,            0.096419,             0.22835,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.091132,             0.14838,                   0,             0.11519,             0.33871,            0.099384,            0.024304,            0.096419,             0.22835,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,             0.09807,             0.16811,                   0,             0.11519,             0.33871,            0.099384,            0.024304,            0.096419,             0.22835,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,            0.092337,             0.17426,                   0,             0.11519,             0.33871,            0.099384,            0.024304,            0.096419,             0.22835,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,             0.09291,             0.15175,                   0,             0.15033,             0.30645,             0.12655,            0.031164,            0.094323,             0.22957,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.092885,             0.17839,                   0,             0.15033,             0.30645,             0.12655,            0.031164,            0.094323,             0.22957,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.087847,              0.1581,                   0,             0.15033,             0.30645,             0.12655,            0.031164,            0.094323,             0.22957,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.096786,             0.18797,                   0,             0.15033,             0.30645,             0.12655,            0.031164,            0.094323,             0.22957,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.090323,              0.1674,                   0,             0.21314,             0.35484,             0.17876,            0.040323,            0.091466,             0.24061,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.089774,               0.161,                   0,             0.21314,             0.35484,             0.17876,            0.040323,            0.091466,             0.24061,                   0,            0.007723,            0.007723,            0.007723
                 117,            0.093773,              0.1961,                   0,             0.21314,             0.35484,             0.17876,            0.040323,            0.091466,             0.24061,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,             0.09275,             0.18603,                   0,             0.21314,             0.35484,             0.17876,            0.040323,            0.091466,             0.24061,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.098348,             0.22143,                   0,             0.21838,             0.36828,             0.17763,            0.043084,            0.089612,             0.25745,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,             0.09134,             0.15116,                   0,             0.21838,             0.36828,             0.17763,            0.043084,            0.089612,             0.25745,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,             0.10761,             0.23118,                   0,             0.21838,             0.36828,             0.17763,            0.043084,            0.089612,             0.25745,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.092587,             0.15617,                   0,             0.21838,             0.36828,             0.17763,            0.043084,            0.089612,             0.25745,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,            0.092279,             0.19241,                   0,             0.21325,             0.38978,             0.18473,            0.045007,             0.09184,             0.27172,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.094367,             0.17215,                   0,             0.21325,             0.38978,             0.18473,            0.045007,             0.09184,             0.27172,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,             0.09199,             0.18652,                   0,             0.21325,             0.38978,             0.18473,            0.045007,             0.09184,             0.27172,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,             0.09533,             0.18451,                   0,             0.21325,             0.38978,             0.18473,            0.045007,             0.09184,             0.27172,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.091053,             0.17539,                   0,             0.28558,              0.4086,             0.24818,            0.065402,            0.086754,              0.2663,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.089134,             0.18166,                   0,             0.28558,              0.4086,             0.24818,            0.065402,            0.086754,              0.2663,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.092489,             0.19872,                   0,             0.28558,              0.4086,             0.24818,            0.065402,            0.086754,              0.2663,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.085105,             0.14717,                   0,             0.28558,              0.4086,             0.24818,            0.065402,            0.086754,              0.2663,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.084986,               0.192,                   0,             0.29066,             0.48925,             0.26696,            0.074118,            0.086091,             0.25317,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.078743,             0.16664,                   0,             0.29066,             0.48925,             0.26696,            0.074118,            0.086091,             0.25317,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.089572,             0.19499,                   0,             0.29066,             0.48925,             0.26696,            0.074118,            0.086091,             0.25317,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.079057,             0.15407,                   0,             0.29066,             0.48925,             0.26696,            0.074118,            0.086091,             0.25317,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.099988,             0.21767,                   0,             0.29277,             0.45161,             0.27379,            0.072929,            0.085335,             0.25655,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.082537,             0.20769,                   0,             0.29277,             0.45161,             0.27379,            0.072929,            0.085335,             0.25655,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.082582,             0.18375,                   0,             0.29277,             0.45161,             0.27379,            0.072929,            0.085335,             0.25655,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.080726,             0.16703,                   0,             0.29277,             0.45161,             0.27379,            0.072929,            0.085335,             0.25655,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.084189,             0.19351,                   0,             0.30043,             0.50806,             0.29351,            0.082244,            0.083586,             0.24434,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.085467,              0.2167,                   0,             0.30043,             0.50806,             0.29351,            0.082244,            0.083586,             0.24434,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.083414,              0.1916,                   0,             0.30043,             0.50806,             0.29351,            0.082244,            0.083586,             0.24434,                   0,            0.007228,            0.007228,            0.007228
                 142,             0.08582,             0.18394,                   0,             0.30043,             0.50806,             0.29351,            0.082244,            0.083586,             0.24434,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.080427,             0.16973,                   0,             0.30028,             0.35753,              0.2383,             0.07058,            0.086248,             0.23145,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.082372,             0.19282,                   0,             0.30028,             0.35753,              0.2383,             0.07058,            0.086248,             0.23145,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.081689,             0.18315,                   0,             0.30028,             0.35753,              0.2383,             0.07058,            0.086248,             0.23145,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.086819,             0.21532,                   0,             0.30028,             0.35753,              0.2383,             0.07058,            0.086248,             0.23145,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.089879,             0.23372,                   0,               0.158,             0.26344,             0.11258,            0.032513,             0.10126,             0.24066,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.078906,              0.1731,                   0,               0.158,             0.26344,             0.11258,            0.032513,             0.10126,             0.24066,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.080432,             0.20589,                   0,               0.158,             0.26344,             0.11258,            0.032513,             0.10126,             0.24066,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.085142,             0.21907,                   0,               0.158,             0.26344,             0.11258,            0.032513,             0.10126,             0.24066,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.077502,             0.17262,                   0,             0.17581,             0.27957,             0.14741,            0.041613,            0.097518,             0.24004,                   0,             0.00703,             0.00703,             0.00703
                 152,            0.082713,             0.22695,                   0,             0.17581,             0.27957,             0.14741,            0.041613,            0.097518,             0.24004,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.081071,             0.19913,                   0,             0.17581,             0.27957,             0.14741,            0.041613,            0.097518,             0.24004,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.081887,              0.1993,                   0,             0.17581,             0.27957,             0.14741,            0.041613,            0.097518,             0.24004,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.074118,             0.18178,                   0,             0.30345,             0.31151,             0.22708,            0.062891,            0.087844,             0.23075,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.079219,             0.20712,                   0,             0.30345,             0.31151,             0.22708,            0.062891,            0.087844,             0.23075,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.077275,              0.1968,                   0,             0.30345,             0.31151,             0.22708,            0.062891,            0.087844,             0.23075,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,            0.078415,             0.20635,                   0,             0.30345,             0.31151,             0.22708,            0.062891,            0.087844,             0.23075,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.069933,              0.1876,                   0,             0.28291,             0.35484,              0.2504,            0.070125,            0.085753,             0.22971,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,             0.08123,             0.21264,                   0,             0.28291,             0.35484,              0.2504,            0.070125,            0.085753,             0.22971,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.081677,             0.18165,                   0,             0.28291,             0.35484,              0.2504,            0.070125,            0.085753,             0.22971,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.078471,             0.21468,                   0,             0.28291,             0.35484,              0.2504,            0.070125,            0.085753,             0.22971,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,             0.07966,             0.19917,                   0,             0.26319,             0.36022,             0.22703,               0.067,            0.081205,             0.22674,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.080357,             0.22269,                   0,             0.26319,             0.36022,             0.22703,               0.067,            0.081205,             0.22674,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.074205,             0.17188,                   0,             0.26319,             0.36022,             0.22703,               0.067,            0.081205,             0.22674,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.076134,             0.17001,                   0,             0.26319,             0.36022,             0.22703,               0.067,            0.081205,             0.22674,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.077042,             0.19734,                   0,             0.28907,              0.4328,             0.28702,            0.088706,            0.078704,             0.22386,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.075739,             0.21016,                   0,             0.28907,              0.4328,             0.28702,            0.088706,            0.078704,             0.22386,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.074005,             0.18993,                   0,             0.28907,              0.4328,             0.28702,            0.088706,            0.078704,             0.22386,                   0,           0.0066736,           0.0066736,           0.0066736
