               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.12143,             0.10818,                   0,               0.005,            0.016129,           0.0025997,          0.00060159,             0.13715,              0.1122,                   0,            0.066429,           0.0034289,           0.0034289
                  38,            0.086361,             0.15418,                   0,           0.0091104,           0.0080645,           0.0022051,          0.00057799,             0.13839,             0.10233,                   0,            0.065514,           0.0035141,           0.0035141
                  39,             0.12833,            0.090449,                   0,           0.0091104,           0.0080645,           0.0022051,          0.00057799,             0.13839,             0.10233,                   0,            0.064599,           0.0035988,           0.0035988
                  40,            0.084993,             0.14794,                   0,            0.014648,           0.0053763,           0.0034707,          0.00080471,             0.13853,             0.10057,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.13117,             0.12666,                   0,            0.014648,           0.0053763,           0.0034707,          0.00080471,             0.13853,             0.10057,                   0,            0.062767,           0.0037672,           0.0037672
                  42,              0.1339,              0.1371,                   0,            0.011269,           0.0026882,           0.0029142,          0.00062486,              0.1385,             0.10066,                   0,            0.061851,           0.0038507,           0.0038507
                  43,            0.089135,             0.15051,                   0,            0.011269,           0.0026882,           0.0029142,          0.00062486,              0.1385,             0.10066,                   0,            0.060934,           0.0039339,           0.0039339
                  44,             0.13017,             0.13201,                   0,             0.23857,           0.0026882,           0.0024961,          0.00049923,             0.13812,             0.10215,                   0,            0.060017,           0.0040167,           0.0040167
                  45,             0.11883,            0.086469,                   0,             0.23857,           0.0026882,           0.0024961,          0.00049923,             0.13812,             0.10215,                   0,            0.059099,           0.0040991,           0.0040991
                  46,            0.090176,              0.1649,                   0,           0.0020222,           0.0053763,           0.0009315,           0.0001863,             0.13737,             0.10709,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.12999,             0.12638,                   0,           0.0020222,           0.0053763,           0.0009315,           0.0001863,             0.13737,             0.10709,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.12679,            0.098488,                   0,          0.00083333,           0.0026882,          0.00046856,          0.00028113,             0.13713,             0.10803,                   0,            0.056344,           0.0043438,           0.0043438
                  49,            0.091304,             0.15276,                   0,          0.00083333,           0.0026882,          0.00046856,          0.00028113,             0.13713,             0.10803,                   0,            0.055425,           0.0044246,           0.0044246
                  50,             0.12821,             0.12222,                   0,          0.00066667,           0.0026882,          0.00039756,          3.9756e-05,             0.13634,             0.11239,                   0,            0.054505,            0.004505,            0.004505
                  51,             0.13256,               0.125,                   0,          0.00066667,           0.0026882,          0.00039756,          3.9756e-05,             0.13634,             0.11239,                   0,            0.053585,            0.004585,            0.004585
                  52,             0.12089,             0.10374,                   0,          0.00066667,           0.0026882,          0.00039756,          3.9756e-05,             0.13634,             0.11239,                   0,            0.052665,           0.0046646,           0.0046646
                  53,            0.089446,             0.18392,                   0,           0.0013333,           0.0053763,          0.00072381,          7.2381e-05,             0.13616,             0.11336,                   0,            0.051744,           0.0047438,           0.0047438
                  54,            0.091408,             0.10364,                   0,           0.0013333,           0.0053763,          0.00072381,          7.2381e-05,             0.13616,             0.11336,                   0,            0.050823,           0.0048226,           0.0048226
                  55,            0.090128,             0.12345,                   0,           0.0013333,           0.0053763,          0.00072381,          7.2381e-05,             0.13616,             0.11336,                   0,            0.049901,           0.0049011,           0.0049011
                  56,             0.12206,            0.094837,                   0,            0.047757,           0.0026882,            0.001998,          0.00034767,             0.13599,             0.11398,                   0,            0.048979,           0.0049791,           0.0049791
                  57,             0.12475,            0.090092,                   0,            0.047757,           0.0026882,            0.001998,          0.00034767,             0.13599,             0.11398,                   0,            0.048057,           0.0050567,           0.0050567
                  58,            0.089442,             0.17218,                   0,            0.047757,           0.0026882,            0.001998,          0.00034767,             0.13599,             0.11398,                   0,            0.047134,           0.0051339,           0.0051339
                  59,             0.13034,             0.13661,                   0,           0.0093434,           0.0026882,            0.001248,          0.00026858,             0.13456,             0.12358,                   0,            0.046211,           0.0052108,           0.0052108
                  60,             0.11653,             0.10647,                   0,           0.0093434,           0.0026882,            0.001248,          0.00026858,             0.13456,             0.12358,                   0,            0.045287,           0.0052872,           0.0052872
                  61,             0.12507,             0.10924,                   0,           0.0093434,           0.0026882,            0.001248,          0.00026858,             0.13456,             0.12358,                   0,            0.044363,           0.0053632,           0.0053632
                  62,            0.092749,             0.15341,                   0,           0.0013333,           0.0053763,          0.00067578,          0.00016868,             0.13569,              0.1155,                   0,            0.043439,           0.0054389,           0.0054389
                  63,            0.084165,             0.13276,                   0,           0.0013333,           0.0053763,          0.00067578,          0.00016868,             0.13569,              0.1155,                   0,            0.042514,           0.0055141,           0.0055141
                  64,             0.12937,             0.16722,                   0,           0.0013333,           0.0053763,          0.00067578,          0.00016868,             0.13569,              0.1155,                   0,            0.041589,            0.005589,            0.005589
                  65,             0.12923,             0.13227,                   0,           0.0047924,            0.016129,           0.0024465,          0.00075201,             0.13624,             0.10972,                   0,            0.040663,           0.0056635,           0.0056635
                  66,             0.12924,             0.13593,                   0,           0.0047924,            0.016129,           0.0024465,          0.00075201,             0.13624,             0.10972,                   0,            0.039738,           0.0057375,           0.0057375
                  67,             0.11916,            0.073971,                   0,           0.0047924,            0.016129,           0.0024465,          0.00075201,             0.13624,             0.10972,                   0,            0.038811,           0.0058112,           0.0058112
                  68,            0.084583,             0.14822,                   0,           0.0033333,            0.013441,           0.0018448,          0.00052055,             0.13624,             0.10936,                   0,            0.037884,           0.0058844,           0.0058844
                  69,            0.084709,             0.13253,                   0,           0.0033333,            0.013441,           0.0018448,          0.00052055,             0.13624,             0.10936,                   0,            0.036957,           0.0059573,           0.0059573
                  70,            0.091489,             0.18576,                   0,           0.0033333,            0.013441,           0.0018448,          0.00052055,             0.13624,             0.10936,                   0,             0.03603,           0.0060298,           0.0060298
                  71,              0.1282,             0.13055,                   0,           0.0026667,            0.010753,           0.0015163,          0.00041965,             0.13678,              0.1059,                   0,            0.035102,           0.0061019,           0.0061019
                  72,            0.088235,             0.14293,                   0,           0.0026667,            0.010753,           0.0015163,          0.00041965,             0.13678,              0.1059,                   0,            0.034174,           0.0061736,           0.0061736
                  73,            0.092175,             0.16639,                   0,           0.0026667,            0.010753,           0.0015163,          0.00041965,             0.13678,              0.1059,                   0,            0.033245,           0.0062449,           0.0062449
                  74,             0.12182,            0.083053,                   0,           0.0053333,            0.021505,           0.0078236,           0.0010233,             0.13634,             0.10937,                   0,            0.032316,           0.0063158,           0.0063158
                  75,             0.11599,            0.068123,                   0,           0.0053333,            0.021505,           0.0078236,           0.0010233,             0.13634,             0.10937,                   0,            0.031386,           0.0063862,           0.0063862
                  76,            0.084125,            0.099083,                   0,           0.0053333,            0.021505,           0.0078236,           0.0010233,             0.13634,             0.10937,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.12774,            0.092897,                   0,           0.0058333,            0.018817,            0.003178,          0.00067986,             0.13554,             0.11506,                   0,            0.029526,           0.0065261,           0.0065261
                  78,             0.12027,            0.099121,                   0,           0.0058333,            0.018817,            0.003178,          0.00067986,             0.13554,             0.11506,                   0,            0.028595,           0.0065954,           0.0065954
                  79,             0.11733,            0.081195,                   0,           0.0058333,            0.018817,            0.003178,          0.00067986,             0.13554,             0.11506,                   0,            0.027664,           0.0066643,           0.0066643
                  80,              0.1192,            0.076378,                   0,              0.0075,            0.024194,           0.0045118,           0.0011231,             0.13404,             0.12683,                   0,            0.026733,           0.0067328,           0.0067328
                  81,            0.086189,             0.13337,                   0,              0.0075,            0.024194,           0.0045118,           0.0011231,             0.13404,             0.12683,                   0,            0.025801,           0.0068009,           0.0068009
                  82,             0.12839,             0.15142,                   0,              0.0075,            0.024194,           0.0045118,           0.0011231,             0.13404,             0.12683,                   0,            0.024869,           0.0068686,           0.0068686
                  83,            0.086196,             0.15478,                   0,            0.011667,            0.037634,           0.0067767,           0.0014971,             0.13234,             0.13806,                   0,            0.023936,            0.006936,            0.006936
                  84,             0.12641,             0.11942,                   0,            0.011667,            0.037634,           0.0067767,           0.0014971,             0.13234,             0.13806,                   0,            0.023003,           0.0070029,           0.0070029
                  85,             0.09104,             0.20032,                   0,            0.011667,            0.037634,           0.0067767,           0.0014971,             0.13234,             0.13806,                   0,            0.022069,           0.0070694,           0.0070694
                  86,             0.12309,             0.12249,                   0,            0.011667,            0.037634,           0.0067767,           0.0014971,             0.13234,             0.13806,                   0,            0.021136,           0.0071356,           0.0071356
                  87,             0.12411,             0.11375,                   0,           0.0083333,            0.026882,           0.0045504,          0.00094905,              0.1309,             0.15053,                   0,            0.020201,           0.0072013,           0.0072013
                  88,             0.12323,             0.12248,                   0,           0.0083333,            0.026882,           0.0045504,          0.00094905,              0.1309,             0.15053,                   0,            0.019267,           0.0072667,           0.0072667
                  89,             0.12559,             0.12849,                   0,           0.0083333,            0.026882,           0.0045504,          0.00094905,              0.1309,             0.15053,                   0,            0.018332,           0.0073316,           0.0073316
                  90,             0.12676,             0.13037,                   0,           0.0083333,            0.026882,           0.0045504,          0.00094905,              0.1309,             0.15053,                   0,            0.017396,           0.0073962,           0.0073962
                  91,            0.089577,             0.19211,                   0,              0.0125,            0.040323,           0.0080191,           0.0021871,             0.12892,             0.16029,                   0,             0.01646,           0.0074604,           0.0074604
                  92,             0.12799,             0.12491,                   0,              0.0125,            0.040323,           0.0080191,           0.0021871,             0.12892,             0.16029,                   0,            0.015524,           0.0075241,           0.0075241
                  93,             0.11756,            0.077104,                   0,              0.0125,            0.040323,           0.0080191,           0.0021871,             0.12892,             0.16029,                   0,            0.014587,           0.0075875,           0.0075875
                  94,            0.090999,             0.16411,                   0,              0.0125,            0.040323,           0.0080191,           0.0021871,             0.12892,             0.16029,                   0,             0.01365,           0.0076505,           0.0076505
                  95,             0.12704,             0.14804,                   0,            0.011667,            0.037634,            0.008117,           0.0022437,             0.12946,             0.15802,                   0,            0.012713,           0.0077131,           0.0077131
                  96,            0.080847,             0.14399,                   0,            0.011667,            0.037634,            0.008117,           0.0022437,             0.12946,             0.15802,                   0,            0.011775,           0.0077752,           0.0077752
                  97,            0.081354,             0.17842,                   0,            0.011667,            0.037634,            0.008117,           0.0022437,             0.12946,             0.15802,                   0,            0.010837,            0.007837,            0.007837
                  98,             0.11867,            0.078784,                   0,            0.011667,            0.037634,            0.008117,           0.0022437,             0.12946,             0.15802,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,             0.12323,              0.1183,                   0,            0.015833,            0.051075,            0.013753,           0.0032509,                0.13,             0.15144,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,             0.11188,             0.11211,                   0,            0.015833,            0.051075,            0.013753,           0.0032509,                0.13,             0.15144,                   0,             0.00802,             0.00802,             0.00802
                 101,             0.12176,             0.11228,                   0,            0.015833,            0.051075,            0.013753,           0.0032509,                0.13,             0.15144,                   0,             0.00802,             0.00802,             0.00802
                 102,              0.1242,            0.087226,                   0,            0.015833,            0.051075,            0.013753,           0.0032509,                0.13,             0.15144,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,             0.12093,             0.13954,                   0,           0.0083333,            0.026882,           0.0045191,           0.0010316,             0.13108,             0.14618,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,             0.12086,              0.1252,                   0,           0.0083333,            0.026882,           0.0045191,           0.0010316,             0.13108,             0.14618,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,            0.083175,             0.14501,                   0,           0.0083333,            0.026882,           0.0045191,           0.0010316,             0.13108,             0.14618,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.088598,             0.15149,                   0,           0.0083333,            0.026882,           0.0045191,           0.0010316,             0.13108,             0.14618,                   0,            0.007921,            0.007921,            0.007921
                 107,             0.12588,             0.15073,                   0,            0.013333,            0.043011,           0.0073363,           0.0016584,             0.13036,             0.14758,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.090854,             0.13979,                   0,            0.013333,            0.043011,           0.0073363,           0.0016584,             0.13036,             0.14758,                   0,           0.0078814,           0.0078814,           0.0078814
