               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.12494,            0.093204,                   0,           0.0026667,            0.010753,           0.0013944,          0.00021614,             0.12882,             0.15207,                   0,            0.065514,           0.0035141,           0.0035141
                  39,             0.11877,            0.084637,                   0,           0.0026667,            0.010753,           0.0013944,          0.00021614,             0.12882,             0.15207,                   0,            0.064599,           0.0035988,           0.0035988
                  40,             0.12204,             0.12149,                   0,          0.00066667,           0.0026882,          0.00035199,          3.5199e-05,             0.12876,             0.15158,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.12563,             0.14464,                   0,          0.00066667,           0.0026882,          0.00035199,          3.5199e-05,             0.12876,             0.15158,                   0,            0.062767,           0.0037672,           0.0037672
                  42,             0.12272,              0.1124,                   0,                   0,                   0,                   0,                   0,             0.12818,             0.15547,                   0,            0.061851,           0.0038507,           0.0038507
                  43,            0.089569,             0.15454,                   0,                   0,                   0,                   0,                   0,             0.12818,             0.15547,                   0,            0.060934,           0.0039339,           0.0039339
                  44,            0.087991,              0.1376,                   0,          0.00066667,           0.0026882,          0.00034391,          3.4391e-05,             0.12786,              0.1582,                   0,            0.060017,           0.0040167,           0.0040167
                  45,             0.12059,             0.13822,                   0,          0.00066667,           0.0026882,          0.00034391,          3.4391e-05,             0.12786,              0.1582,                   0,            0.059099,           0.0040991,           0.0040991
                  46,             0.12768,             0.15449,                   0,                   0,                   0,                   0,                   0,             0.12781,               0.158,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.12689,             0.12853,                   0,                   0,                   0,                   0,                   0,             0.12781,               0.158,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.12527,             0.12846,                   0,           0.0013333,           0.0053763,          0.00089084,          0.00023398,             0.12794,             0.15619,                   0,            0.056344,           0.0043438,           0.0043438
                  49,             0.12024,             0.11281,                   0,           0.0013333,           0.0053763,          0.00089084,          0.00023398,             0.12794,             0.15619,                   0,            0.055425,           0.0044246,           0.0044246
                  50,             0.12706,             0.13587,                   0,               0.004,            0.016129,           0.0024002,          0.00035595,             0.13002,              0.1429,                   0,            0.054505,            0.004505,            0.004505
                  51,             0.12715,             0.14444,                   0,               0.004,            0.016129,           0.0024002,          0.00035595,             0.13002,              0.1429,                   0,            0.053585,            0.004585,            0.004585
                  52,              0.1253,             0.14917,                   0,               0.004,            0.016129,           0.0024002,          0.00035595,             0.13002,              0.1429,                   0,            0.052665,           0.0046646,           0.0046646
                  53,             0.12815,             0.16536,                   0,               0.006,            0.024194,           0.0031494,          0.00068752,             0.12935,             0.14748,                   0,            0.051744,           0.0047438,           0.0047438
                  54,             0.12771,              0.1756,                   0,               0.006,            0.024194,           0.0031494,          0.00068752,             0.12935,             0.14748,                   0,            0.050823,           0.0048226,           0.0048226
                  55,             0.12564,             0.12978,                   0,               0.006,            0.024194,           0.0031494,          0.00068752,             0.12935,             0.14748,                   0,            0.049901,           0.0049011,           0.0049011
                  56,             0.13245,             0.17258,                   0,           0.0053333,            0.021505,           0.0028242,          0.00045263,             0.12812,             0.15462,                   0,            0.048979,           0.0049791,           0.0049791
                  57,             0.12293,             0.10888,                   0,           0.0053333,            0.021505,           0.0028242,          0.00045263,             0.12812,             0.15462,                   0,            0.048057,           0.0050567,           0.0050567
