               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  13,             0.13504,             0.15928,                   0,                0.01,            0.032258,            0.010458,           0.0033056,             0.12444,             0.17982,                   0,            0.088267,           0.0012665,           0.0012665
                  14,             0.12651,             0.12916,                   0,            0.013333,            0.043011,            0.012098,           0.0028927,             0.12405,             0.18154,                   0,            0.087361,           0.0013612,           0.0013612
                  15,               0.128,             0.15901,                   0,           0.0073333,             0.02957,           0.0037764,           0.0006852,             0.12394,             0.18397,                   0,            0.086455,           0.0014555,           0.0014555
                  16,             0.12969,             0.13406,                   0,                0.01,            0.040323,           0.0052488,          0.00079564,             0.12449,             0.18115,                   0,            0.085549,           0.0015493,           0.0015493
                  17,             0.12887,             0.14439,                   0,                0.01,            0.040323,           0.0052488,          0.00079564,             0.12449,             0.18115,                   0,            0.084643,           0.0016428,           0.0016428
                  18,             0.12684,             0.16179,                   0,               0.012,            0.048387,           0.0065224,           0.0011106,             0.12395,             0.18217,                   0,            0.083736,           0.0017358,           0.0017358
                  19,             0.12528,             0.14615,                   0,               0.012,            0.048387,           0.0065224,           0.0011106,             0.12395,             0.18217,                   0,            0.082829,           0.0018285,           0.0018285
                  20,             0.12556,             0.14513,                   0,              0.0175,            0.056452,            0.010201,           0.0021757,             0.12287,             0.18567,                   0,            0.081921,           0.0019208,           0.0019208
                  21,             0.12378,             0.13473,                   0,              0.0175,            0.056452,            0.010201,           0.0021757,             0.12287,             0.18567,                   0,            0.081013,           0.0020127,           0.0020127
                  22,             0.12833,             0.16675,                   0,            0.015833,            0.051075,            0.011448,           0.0031342,             0.12271,             0.18464,                   0,            0.080104,           0.0021042,           0.0021042
                  23,             0.12617,             0.15391,                   0,            0.015833,            0.051075,            0.011448,           0.0031342,             0.12271,             0.18464,                   0,            0.079195,           0.0021953,           0.0021953
                  24,             0.12264,             0.13032,                   0,            0.011667,            0.037634,           0.0093437,           0.0029746,             0.12434,             0.17321,                   0,            0.078286,            0.002286,            0.002286
                  25,             0.12564,             0.14197,                   0,            0.011667,            0.037634,           0.0093437,           0.0029746,             0.12434,             0.17321,                   0,            0.077376,           0.0023762,           0.0023762
                  26,             0.11876,             0.12198,                   0,            0.019167,            0.061828,            0.013626,           0.0036704,              0.1234,              0.1765,                   0,            0.076466,           0.0024662,           0.0024662
                  27,             0.12636,             0.16843,                   0,            0.019167,            0.061828,            0.013626,           0.0036704,              0.1234,              0.1765,                   0,            0.075556,           0.0025557,           0.0025557
                  28,             0.12571,             0.15211,                   0,            0.015833,            0.051075,           0.0095081,           0.0017718,             0.12367,             0.17048,                   0,            0.074645,           0.0026448,           0.0026448
                  29,             0.12397,             0.15139,                   0,            0.014667,             0.05914,           0.0088611,           0.0018297,             0.12367,             0.17048,                   0,            0.073733,           0.0027335,           0.0027335
                  30,             0.12743,             0.18255,                   0,            0.016667,            0.053763,             0.01108,           0.0025273,             0.12415,             0.16315,                   0,            0.072822,           0.0028218,           0.0028218
                  31,             0.12684,               0.142,                   0,            0.016667,            0.053763,             0.01108,           0.0025273,             0.12415,             0.16315,                   0,             0.07191,           0.0029097,           0.0029097
                  32,             0.11937,             0.13206,                   0,            0.020833,            0.067204,            0.012038,           0.0027514,             0.12521,              0.1543,                   0,            0.070997,           0.0029972,           0.0029972
                  33,             0.12068,              0.1301,                   0,            0.020833,            0.067204,            0.012038,           0.0027514,             0.12521,              0.1543,                   0,            0.070084,           0.0030844,           0.0030844
                  34,             0.11941,             0.14744,                   0,            0.021667,            0.069892,            0.012659,           0.0033058,             0.12449,             0.15642,                   0,            0.069171,           0.0031711,           0.0031711
                  35,             0.12442,             0.15923,                   0,            0.021667,            0.069892,            0.012659,           0.0033058,             0.12449,             0.15642,                   0,            0.068257,           0.0032574,           0.0032574
                  36,             0.12235,             0.14284,                   0,            0.021667,            0.069892,            0.012753,           0.0031224,             0.12319,             0.16299,                   0,            0.067343,           0.0033434,           0.0033434
                  37,             0.12547,             0.15259,                   0,            0.021667,            0.069892,            0.012753,           0.0031224,             0.12319,             0.16299,                   0,            0.066429,           0.0034289,           0.0034289
                  38,             0.12101,             0.16041,                   0,            0.023333,            0.075269,            0.012858,           0.0026886,             0.12098,             0.17467,                   0,            0.065514,           0.0035141,           0.0035141
                  39,             0.12053,             0.16615,                   0,            0.023333,            0.075269,            0.012858,           0.0026886,             0.12098,             0.17467,                   0,            0.064599,           0.0035988,           0.0035988
                  40,             0.12287,             0.15449,                   0,            0.016667,            0.067204,           0.0092544,           0.0022656,             0.12286,             0.16577,                   0,            0.063683,           0.0036832,           0.0036832
                  41,             0.11953,             0.15619,                   0,            0.016667,            0.067204,           0.0092544,           0.0022656,             0.12286,             0.16577,                   0,            0.062767,           0.0037672,           0.0037672
                  42,             0.12167,             0.15373,                   0,            0.035833,             0.11559,            0.021294,           0.0056737,             0.12128,             0.16743,                   0,            0.061851,           0.0038507,           0.0038507
                  43,             0.11809,             0.13874,                   0,            0.035833,             0.11559,            0.021294,           0.0056737,             0.12128,             0.16743,                   0,            0.060934,           0.0039339,           0.0039339
                  44,             0.11689,             0.15409,                   0,            0.023333,             0.13172,            0.014631,           0.0034077,             0.12105,             0.17019,                   0,            0.060017,           0.0040167,           0.0040167
                  45,             0.12213,             0.15648,                   0,            0.023333,             0.13172,            0.014631,           0.0034077,             0.12105,             0.17019,                   0,            0.059099,           0.0040991,           0.0040991
                  46,             0.12042,             0.16139,                   0,            0.033333,             0.16129,            0.021082,           0.0047671,             0.12023,             0.17395,                   0,            0.058181,            0.004181,            0.004181
                  47,             0.11659,             0.13289,                   0,            0.033333,             0.16129,            0.021082,           0.0047671,             0.12023,             0.17395,                   0,            0.057263,           0.0042626,           0.0042626
                  48,             0.12231,             0.16408,                   0,             0.05074,             0.10753,            0.027202,           0.0059525,             0.12055,              0.1709,                   0,            0.056344,           0.0043438,           0.0043438
                  49,             0.11837,             0.15353,                   0,             0.05074,             0.10753,            0.027202,           0.0059525,             0.12055,              0.1709,                   0,            0.055425,           0.0044246,           0.0044246
                  50,              0.1187,             0.14539,                   0,            0.065084,             0.12634,            0.031661,           0.0071858,              0.1199,             0.17205,                   0,            0.054505,            0.004505,            0.004505
                  51,             0.11992,             0.15609,                   0,            0.065084,             0.12634,            0.031661,           0.0071858,              0.1199,             0.17205,                   0,            0.053585,            0.004585,            0.004585
                  52,             0.12268,             0.17678,                   0,            0.065084,             0.12634,            0.031661,           0.0071858,              0.1199,             0.17205,                   0,            0.052665,           0.0046646,           0.0046646
                  53,             0.11936,             0.15041,                   0,            0.046667,             0.18817,            0.032189,           0.0083282,             0.11902,             0.17507,                   0,            0.051744,           0.0047438,           0.0047438
                  54,             0.11698,             0.17633,                   0,            0.046667,             0.18817,            0.032189,           0.0083282,             0.11902,             0.17507,                   0,            0.050823,           0.0048226,           0.0048226
                  55,             0.11945,             0.17594,                   0,            0.046667,             0.18817,            0.032189,           0.0083282,             0.11902,             0.17507,                   0,            0.049901,           0.0049011,           0.0049011
                  56,             0.12046,             0.17475,                   0,            0.076832,             0.16935,            0.052298,            0.012388,             0.11816,              0.1732,                   0,            0.048979,           0.0049791,           0.0049791
                  57,             0.11453,             0.16311,                   0,            0.076832,             0.16935,            0.052298,            0.012388,             0.11816,              0.1732,                   0,            0.048057,           0.0050567,           0.0050567
                  58,              0.1091,             0.13337,                   0,            0.076832,             0.16935,            0.052298,            0.012388,             0.11816,              0.1732,                   0,            0.047134,           0.0051339,           0.0051339
                  59,             0.11603,             0.15259,                   0,             0.11195,             0.22312,            0.068605,            0.015487,             0.11598,             0.17961,                   0,            0.046211,           0.0052108,           0.0052108
                  60,             0.11167,             0.14811,                   0,             0.11195,             0.22312,            0.068605,            0.015487,             0.11598,             0.17961,                   0,            0.045287,           0.0052872,           0.0052872
                  61,             0.11842,             0.17196,                   0,             0.11195,             0.22312,            0.068605,            0.015487,             0.11598,             0.17961,                   0,            0.044363,           0.0053632,           0.0053632
                  62,             0.11098,             0.17266,                   0,             0.11232,             0.22043,            0.072979,            0.018599,             0.11411,             0.18341,                   0,            0.043439,           0.0054389,           0.0054389
                  63,             0.11562,             0.17317,                   0,             0.11232,             0.22043,            0.072979,            0.018599,             0.11411,             0.18341,                   0,            0.042514,           0.0055141,           0.0055141
                  64,             0.10837,             0.15845,                   0,             0.11232,             0.22043,            0.072979,            0.018599,             0.11411,             0.18341,                   0,            0.041589,            0.005589,            0.005589
                  65,              0.1119,             0.15717,                   0,             0.12414,             0.22312,            0.082879,            0.021309,             0.11171,             0.18894,                   0,            0.040663,           0.0056635,           0.0056635
                  66,             0.11064,             0.17203,                   0,             0.12414,             0.22312,            0.082879,            0.021309,             0.11171,             0.18894,                   0,            0.039738,           0.0057375,           0.0057375
                  67,             0.10935,             0.14955,                   0,             0.12414,             0.22312,            0.082879,            0.021309,             0.11171,             0.18894,                   0,            0.038811,           0.0058112,           0.0058112
                  68,             0.10923,             0.15043,                   0,             0.15121,             0.20968,            0.089661,            0.023024,             0.10998,             0.19159,                   0,            0.037884,           0.0058844,           0.0058844
                  69,             0.10411,             0.13268,                   0,             0.15121,             0.20968,            0.089661,            0.023024,             0.10998,             0.19159,                   0,            0.036957,           0.0059573,           0.0059573
                  70,             0.11082,             0.15987,                   0,             0.15121,             0.20968,            0.089661,            0.023024,             0.10998,             0.19159,                   0,             0.03603,           0.0060298,           0.0060298
                  71,             0.10856,             0.15917,                   0,             0.11593,             0.22312,            0.075282,            0.018302,             0.10858,             0.19303,                   0,            0.035102,           0.0061019,           0.0061019
                  72,             0.11002,             0.18221,                   0,             0.11593,             0.22312,            0.075282,            0.018302,             0.10858,             0.19303,                   0,            0.034174,           0.0061736,           0.0061736
                  73,             0.10381,             0.15973,                   0,             0.11593,             0.22312,            0.075282,            0.018302,             0.10858,             0.19303,                   0,            0.033245,           0.0062449,           0.0062449
                  74,             0.10976,             0.14675,                   0,            0.078653,             0.20968,            0.057881,            0.014859,             0.10761,             0.19649,                   0,            0.032316,           0.0063158,           0.0063158
                  75,             0.10396,             0.15328,                   0,            0.078653,             0.20968,            0.057881,            0.014859,             0.10761,             0.19649,                   0,            0.031386,           0.0063862,           0.0063862
                  76,             0.10824,             0.16401,                   0,            0.078653,             0.20968,            0.057881,            0.014859,             0.10761,             0.19649,                   0,            0.030456,           0.0064564,           0.0064564
                  77,             0.10168,             0.15117,                   0,            0.067074,             0.23656,            0.045182,            0.011293,             0.10504,             0.20406,                   0,            0.029526,           0.0065261,           0.0065261
                  78,             0.11048,             0.16369,                   0,            0.065623,             0.22312,            0.042029,             0.01056,             0.10504,             0.20406,                   0,            0.028595,           0.0065954,           0.0065954
                  79,             0.10872,             0.17632,                   0,            0.067074,             0.23656,            0.045182,            0.011293,             0.10504,             0.20406,                   0,            0.027664,           0.0066643,           0.0066643
                  80,             0.11065,             0.18732,                   0,            0.067108,             0.31183,            0.050341,            0.011947,             0.10418,             0.20504,                   0,            0.026733,           0.0067328,           0.0067328
                  81,             0.11458,             0.20959,                   0,            0.067108,             0.31183,            0.050341,            0.011947,             0.10418,             0.20504,                   0,            0.025801,           0.0068009,           0.0068009
                  82,             0.10071,              0.1452,                   0,            0.067108,             0.31183,            0.050341,            0.011947,             0.10418,             0.20504,                   0,            0.024869,           0.0068686,           0.0068686
                  83,             0.10275,             0.16336,                   0,            0.068793,             0.35484,            0.051551,            0.011862,             0.10254,             0.20953,                   0,            0.023936,            0.006936,            0.006936
                  84,             0.10326,             0.16433,                   0,            0.069095,             0.32258,             0.04977,            0.011388,             0.10254,             0.20953,                   0,            0.023003,           0.0070029,           0.0070029
                  85,             0.10032,             0.16859,                   0,            0.069095,             0.32258,             0.04977,            0.011388,             0.10254,             0.20953,                   0,            0.022069,           0.0070694,           0.0070694
                  86,            0.097947,             0.16113,                   0,            0.069095,             0.32258,             0.04977,            0.011388,             0.10254,             0.20953,                   0,            0.021136,           0.0071356,           0.0071356
                  87,            0.098459,             0.14993,                   0,            0.064864,             0.27957,            0.047689,            0.011368,             0.10459,             0.20531,                   0,            0.020201,           0.0072013,           0.0072013
                  88,             0.10671,             0.19403,                   0,            0.072047,             0.22312,            0.051049,            0.012269,             0.10459,             0.20531,                   0,            0.019267,           0.0072667,           0.0072667
                  89,             0.09645,             0.15338,                   0,            0.064864,             0.27957,            0.047689,            0.011368,             0.10459,             0.20531,                   0,            0.018332,           0.0073316,           0.0073316
                  90,            0.093847,              0.1317,                   0,            0.079595,             0.10753,            0.049222,            0.011674,             0.10459,             0.20531,                   0,            0.017396,           0.0073962,           0.0073962
                  91,             0.10046,             0.15784,                   0,            0.091658,             0.24462,            0.062881,            0.014809,             0.10316,             0.21724,                   0,             0.01646,           0.0074604,           0.0074604
                  92,            0.094328,             0.14677,                   0,            0.091658,             0.24462,            0.062881,            0.014809,             0.10316,             0.21724,                   0,            0.015524,           0.0075241,           0.0075241
                  93,            0.099384,             0.17375,                   0,            0.091658,             0.24462,            0.062881,            0.014809,             0.10316,             0.21724,                   0,            0.014587,           0.0075875,           0.0075875
                  94,             0.10445,             0.19229,                   0,            0.091658,             0.24462,            0.062881,            0.014809,             0.10316,             0.21724,                   0,             0.01365,           0.0076505,           0.0076505
                  95,            0.099619,             0.17658,                   0,             0.11314,             0.24462,            0.082913,             0.02155,            0.099944,             0.22706,                   0,            0.012713,           0.0077131,           0.0077131
                  96,            0.099655,             0.18392,                   0,             0.12523,             0.27151,            0.088741,            0.022654,            0.099944,             0.22706,                   0,            0.011775,           0.0077752,           0.0077752
                  97,            0.092729,             0.15751,                   0,             0.11314,             0.24462,            0.082913,             0.02155,            0.099944,             0.22706,                   0,            0.010837,            0.007837,            0.007837
                  98,            0.096034,             0.16153,                   0,             0.11314,             0.24462,            0.082913,             0.02155,            0.099944,             0.22706,                   0,           0.0098984,           0.0078984,           0.0078984
                  99,            0.093761,             0.16329,                   0,             0.12734,             0.28763,            0.093682,            0.022151,            0.099568,             0.22917,                   0,           0.0089594,           0.0079594,           0.0079594
                 100,             0.09154,             0.17442,                   0,             0.12734,             0.28763,            0.093682,            0.022151,            0.099568,             0.22917,                   0,             0.00802,             0.00802,             0.00802
                 101,            0.094103,             0.18376,                   0,             0.12734,             0.28763,            0.093682,            0.022151,            0.099568,             0.22917,                   0,             0.00802,             0.00802,             0.00802
                 102,             0.09526,             0.18774,                   0,             0.12734,             0.28763,            0.093682,            0.022151,            0.099568,             0.22917,                   0,           0.0080002,           0.0080002,           0.0080002
                 103,            0.097128,             0.18127,                   0,               0.114,             0.32527,            0.094198,             0.02336,            0.097415,             0.24051,                   0,           0.0079804,           0.0079804,           0.0079804
                 104,            0.089748,             0.15226,                   0,               0.114,             0.32527,            0.094198,             0.02336,            0.097415,             0.24051,                   0,           0.0079606,           0.0079606,           0.0079606
                 105,             0.10116,              0.2185,                   0,               0.114,             0.32527,            0.094198,             0.02336,            0.097415,             0.24051,                   0,           0.0079408,           0.0079408,           0.0079408
                 106,            0.098341,             0.17989,                   0,               0.114,             0.32527,            0.094198,             0.02336,            0.097415,             0.24051,                   0,            0.007921,            0.007921,            0.007921
                 107,            0.095898,             0.18917,                   0,             0.12656,             0.37903,            0.095854,            0.022597,             0.09887,             0.25147,                   0,           0.0079012,           0.0079012,           0.0079012
                 108,            0.092556,             0.15957,                   0,             0.12656,             0.37903,            0.095854,            0.022597,             0.09887,             0.25147,                   0,           0.0078814,           0.0078814,           0.0078814
                 109,            0.089135,             0.17407,                   0,             0.12656,             0.37903,            0.095854,            0.022597,             0.09887,             0.25147,                   0,           0.0078616,           0.0078616,           0.0078616
                 110,             0.09784,             0.16506,                   0,             0.12656,             0.37903,            0.095854,            0.022597,             0.09887,             0.25147,                   0,           0.0078418,           0.0078418,           0.0078418
                 111,            0.094905,             0.18869,                   0,             0.15946,             0.37634,             0.12058,            0.030089,            0.097127,             0.24613,                   0,            0.007822,            0.007822,            0.007822
                 112,            0.091469,             0.19824,                   0,             0.15946,             0.37634,             0.12058,            0.030089,            0.097127,             0.24613,                   0,           0.0078022,           0.0078022,           0.0078022
                 113,            0.095831,             0.20411,                   0,             0.15946,             0.37634,             0.12058,            0.030089,            0.097127,             0.24613,                   0,           0.0077824,           0.0077824,           0.0077824
                 114,            0.087308,             0.14982,                   0,             0.15946,             0.37634,             0.12058,            0.030089,            0.097127,             0.24613,                   0,           0.0077626,           0.0077626,           0.0077626
                 115,            0.089323,             0.19723,                   0,             0.17297,             0.42742,             0.14593,             0.03652,            0.093383,             0.25096,                   0,           0.0077428,           0.0077428,           0.0077428
                 116,            0.083106,             0.17064,                   0,             0.17321,             0.45161,              0.1535,            0.037705,            0.093383,             0.25096,                   0,            0.007723,            0.007723,            0.007723
                 117,            0.093591,             0.21731,                   0,             0.17321,             0.45161,              0.1535,            0.037705,            0.093383,             0.25096,                   0,           0.0077032,           0.0077032,           0.0077032
                 118,            0.082269,             0.16802,                   0,             0.17321,             0.45161,              0.1535,            0.037705,            0.093383,             0.25096,                   0,           0.0076834,           0.0076834,           0.0076834
                 119,            0.094559,              0.2008,                   0,             0.22601,             0.41367,             0.19684,            0.049657,            0.093875,             0.25962,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,            0.084864,             0.19554,                   0,             0.22601,             0.41367,             0.19684,            0.049657,            0.093875,             0.25962,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.084575,             0.17649,                   0,             0.22601,             0.41367,             0.19684,            0.049657,            0.093875,             0.25962,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.082038,              0.1547,                   0,             0.22601,             0.41367,             0.19684,            0.049657,            0.093875,             0.25962,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,            0.088935,             0.20495,                   0,             0.22876,             0.49731,             0.21838,            0.059158,            0.092301,             0.25774,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.088472,             0.19969,                   0,             0.22876,             0.49731,             0.21838,            0.059158,            0.092301,             0.25774,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.087698,             0.19359,                   0,             0.22876,             0.49731,             0.21838,            0.059158,            0.092301,             0.25774,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.091045,             0.17413,                   0,             0.22876,             0.49731,             0.21838,            0.059158,            0.092301,             0.25774,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.089862,             0.17757,                   0,             0.32078,             0.51613,             0.30923,            0.082611,            0.088449,             0.24083,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.089096,             0.19416,                   0,             0.32078,             0.51613,             0.30923,            0.082611,            0.088449,             0.24083,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.085461,             0.17768,                   0,             0.32078,             0.51613,             0.30923,            0.082611,            0.088449,             0.24083,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.090902,             0.20629,                   0,             0.32078,             0.51613,             0.30923,            0.082611,            0.088449,             0.24083,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.091622,             0.20737,                   0,             0.29263,             0.50269,             0.28996,            0.082476,            0.082759,             0.24541,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.081863,              0.1913,                   0,             0.29263,             0.50269,             0.28996,            0.082476,            0.082759,             0.24541,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.084583,             0.18959,                   0,             0.29263,             0.50269,             0.28996,            0.082476,            0.082759,             0.24541,                   0,           0.0073864,           0.0073864,           0.0073864
                 134,            0.086955,             0.21165,                   0,             0.29263,             0.50269,             0.28996,            0.082476,            0.082759,             0.24541,                   0,           0.0073666,           0.0073666,           0.0073666
                 135,            0.077504,             0.16332,                   0,              0.3193,             0.52151,             0.32601,            0.083423,            0.079163,             0.23444,                   0,           0.0073468,           0.0073468,           0.0073468
                 136,            0.083352,             0.23681,                   0,              0.3193,             0.52151,             0.32601,            0.083423,            0.079163,             0.23444,                   0,            0.007327,            0.007327,            0.007327
                 137,            0.079768,             0.18383,                   0,              0.3193,             0.52151,             0.32601,            0.083423,            0.079163,             0.23444,                   0,           0.0073072,           0.0073072,           0.0073072
                 138,            0.082243,             0.21531,                   0,              0.3193,             0.52151,             0.32601,            0.083423,            0.079163,             0.23444,                   0,           0.0072874,           0.0072874,           0.0072874
                 139,            0.079051,             0.19278,                   0,              0.3835,             0.50167,             0.36199,             0.10833,            0.076368,             0.23288,                   0,           0.0072676,           0.0072676,           0.0072676
                 140,            0.076343,             0.19398,                   0,              0.3835,             0.50167,             0.36199,             0.10833,            0.076368,             0.23288,                   0,           0.0072478,           0.0072478,           0.0072478
                 141,            0.075552,              0.1957,                   0,              0.3835,             0.50167,             0.36199,             0.10833,            0.076368,             0.23288,                   0,            0.007228,            0.007228,            0.007228
                 142,            0.079072,             0.20673,                   0,              0.3835,             0.50167,             0.36199,             0.10833,            0.076368,             0.23288,                   0,           0.0072082,           0.0072082,           0.0072082
                 143,            0.074573,             0.19784,                   0,              0.3719,              0.5457,             0.38038,             0.11887,            0.081365,              0.2417,                   0,           0.0071884,           0.0071884,           0.0071884
                 144,            0.078158,             0.20858,                   0,              0.3719,              0.5457,             0.38038,             0.11887,            0.081365,              0.2417,                   0,           0.0071686,           0.0071686,           0.0071686
                 145,            0.079651,             0.19175,                   0,              0.3719,              0.5457,             0.38038,             0.11887,            0.081365,              0.2417,                   0,           0.0071488,           0.0071488,           0.0071488
                 146,            0.085186,             0.19502,                   0,              0.3719,              0.5457,             0.38038,             0.11887,            0.081365,              0.2417,                   0,            0.007129,            0.007129,            0.007129
                 147,            0.079508,             0.18736,                   0,             0.27301,             0.57796,             0.28161,            0.097055,             0.07711,             0.25314,                   0,           0.0071092,           0.0071092,           0.0071092
                 148,            0.082994,             0.21859,                   0,             0.27301,             0.57796,             0.28161,            0.097055,             0.07711,             0.25314,                   0,           0.0070894,           0.0070894,           0.0070894
                 149,            0.079075,             0.19334,                   0,             0.27301,             0.57796,             0.28161,            0.097055,             0.07711,             0.25314,                   0,           0.0070696,           0.0070696,           0.0070696
                 150,            0.078292,             0.16954,                   0,             0.27301,             0.57796,             0.28161,            0.097055,             0.07711,             0.25314,                   0,           0.0070498,           0.0070498,           0.0070498
                 151,            0.079187,             0.20615,                   0,             0.29166,             0.54032,             0.28289,             0.10002,            0.088481,             0.25373,                   0,             0.00703,             0.00703,             0.00703
                 152,             0.07733,             0.19473,                   0,             0.29166,             0.54032,             0.28289,             0.10002,            0.088481,             0.25373,                   0,           0.0070102,           0.0070102,           0.0070102
                 153,            0.080435,             0.17774,                   0,             0.29166,             0.54032,             0.28289,             0.10002,            0.088481,             0.25373,                   0,           0.0069904,           0.0069904,           0.0069904
                 154,            0.081389,             0.22867,                   0,             0.29166,             0.54032,             0.28289,             0.10002,            0.088481,             0.25373,                   0,           0.0069706,           0.0069706,           0.0069706
                 155,            0.080877,             0.22152,                   0,             0.31229,             0.58333,              0.3111,              0.1006,            0.076004,             0.26455,                   0,           0.0069508,           0.0069508,           0.0069508
                 156,            0.070542,             0.19591,                   0,             0.31229,             0.58333,              0.3111,              0.1006,            0.076004,             0.26455,                   0,            0.006931,            0.006931,            0.006931
                 157,            0.079255,             0.22732,                   0,             0.31229,             0.58333,              0.3111,              0.1006,            0.076004,             0.26455,                   0,           0.0069112,           0.0069112,           0.0069112
                 158,             0.08491,             0.23251,                   0,             0.31229,             0.58333,              0.3111,              0.1006,            0.076004,             0.26455,                   0,           0.0068914,           0.0068914,           0.0068914
                 159,            0.078215,             0.21382,                   0,             0.35748,             0.54032,             0.36547,             0.12232,            0.075146,             0.23878,                   0,           0.0068716,           0.0068716,           0.0068716
                 160,            0.070005,             0.19775,                   0,             0.35748,             0.54032,             0.36547,             0.12232,            0.075146,             0.23878,                   0,           0.0068518,           0.0068518,           0.0068518
                 161,            0.079987,             0.25168,                   0,             0.35748,             0.54032,             0.36547,             0.12232,            0.075146,             0.23878,                   0,            0.006832,            0.006832,            0.006832
                 162,            0.071634,             0.20227,                   0,             0.35748,             0.54032,             0.36547,             0.12232,            0.075146,             0.23878,                   0,           0.0068122,           0.0068122,           0.0068122
                 163,             0.07738,             0.23807,                   0,             0.31474,             0.47312,             0.29568,            0.093195,            0.077198,             0.23487,                   0,           0.0067924,           0.0067924,           0.0067924
                 164,            0.078251,             0.19563,                   0,             0.31474,             0.47312,             0.29568,            0.093195,            0.077198,             0.23487,                   0,           0.0067726,           0.0067726,           0.0067726
                 165,            0.083778,             0.22811,                   0,             0.31474,             0.47312,             0.29568,            0.093195,            0.077198,             0.23487,                   0,           0.0067528,           0.0067528,           0.0067528
                 166,            0.081427,             0.22539,                   0,             0.31474,             0.47312,             0.29568,            0.093195,            0.077198,             0.23487,                   0,            0.006733,            0.006733,            0.006733
                 167,            0.076846,             0.17891,                   0,             0.27036,             0.44624,             0.24885,            0.061424,            0.077734,             0.23019,                   0,           0.0067132,           0.0067132,           0.0067132
                 168,            0.087621,             0.22366,                   0,             0.27036,             0.44624,             0.24885,            0.061424,            0.077734,             0.23019,                   0,           0.0066934,           0.0066934,           0.0066934
                 169,            0.082061,             0.20108,                   0,             0.27036,             0.44624,             0.24885,            0.061424,            0.077734,             0.23019,                   0,           0.0066736,           0.0066736,           0.0066736
